time,open,high,low,close,Average True Range,Tick value,Tick Size
2019-03-28,215.8,215.85,211.72,214.99,3.643,4.2,0.01
2019-03-29,215.42,217.97,214.58,215.03,3.48,4.2,0.01
2019-04-01,215.25,217.99,215.01,216.74,3.4365,4.2,0.01
2019-04-02,216.84,219.28,216.56,218.82,3.4205,4.2,0.01
2019-04-03,218.82,220.11,216.91,218.66,3.4395,4.2,0.01
2019-04-04,218.66,220.78,217.07,219.21,3.458,4.2,0.01
2019-04-05,219.09,222.5,218.1,222.07,3.349,4.2,0.01
2019-04-08,222.68,224.07,222.19,223.5,3.3335,4.2,0.01
2019-04-09,224.05,224.24,221.75,222.35,3.283,4.2,0.01
2019-04-10,223.3,226.65,222.75,226.47,3.3925,4.2,0.01
2019-04-11,226.57,226.57,223.61,224.36,3.408,4.2,0.01
2019-04-12,225.17,226.49,224.31,224.83,3.297,4.2,0.01
2019-04-15,224.83,224.83,222.48,223.84,3.286,4.2,0.01
2019-04-16,224.21,226.3,222.82,225.95,3.3045,4.2,0.01
2019-04-17,226.1,226.95,224.47,224.69,3.236,4.2,0.01
2019-04-18,224.73,225.94,223.88,224.95,3.1755,4.2,0.01
2019-04-22,224.5,230.23,224.5,228.21,3.2,4.2,0.01
2019-04-23,228.75,229.88,228.35,229.57,3.0665,4.2,0.01
2019-04-24,228.94,229.35,227.28,227.63,3.0765,4.2,0.01
2019-04-25,227.37,229.48,226.41,227.6,3.089,4.2,0.01
2019-04-26,227.47,227.77,220.01,222.77,3.261,4.2,0.01
2019-04-29,221.99,224.6,220.56,222.94,3.2935,4.2,0.01
2019-04-30,223.02,226.93,222.19,225.34,3.3815,4.2,0.01
2019-05-01,224.55,227.32,223.61,226.97,3.431,4.2,0.01
2019-05-02,226.79,227.16,222.35,225.33,3.5115,4.2,0.01
2019-05-03,224.3,226.76,223.05,224.57,3.5115,4.2,0.01
2019-05-06,224.01,226.32,220.26,224.31,3.5945,4.2,0.01
2019-05-07,223.75,224.79,219.64,221.31,3.752,4.2,0.01
2019-05-08,221.19,224.43,220.35,223.17,3.8315,4.2,0.01
2019-05-09,223.19,223.51,219.7,221.91,3.807,4.2,0.01
2019-05-10,221.89,224.12,221.62,222.59,3.784,4.2,0.01
2019-05-13,223.08,228.32,220.27,221.39,4.0775,4.2,0.01
2019-05-14,220.55,224.41,220.11,223.44,4.175,4.2,0.01
2019-05-15,222.6,227.04,221.93,226.18,4.2565,4.2,0.01
2019-05-16,226.73,231.32,226.56,229.87,4.3895,4.2,0.01
2019-05-17,230.28,230.93,226.25,227.1,4.5205,4.2,0.01
2019-05-20,227.1,229.47,224.45,224.91,4.485,4.2,0.01
2019-05-21,225.2,226.05,224.08,225.49,4.5,4.2,0.01
2019-05-22,225.07,225.11,220.37,222.46,4.6415,4.2,0.01
2019-05-23,222.46,222.47,212.92,214.17,4.9655,4.2,0.01
2019-05-24,214.52,216.7,212.4,215.11,4.7925,4.2,0.01
2019-05-28,216.22,219.89,215.26,217.39,4.8295,4.2,0.01
2019-05-29,217.19,217.19,212.78,215.1,4.823,4.2,0.01
2019-05-30,215.86,216.18,209.23,209.95,4.985,4.2,0.01
2019-05-31,208.7,209.13,200.93,202.2,5.1955,4.2,0.01
2019-06-03,201.99,203.79,198,198.93,5.2995,4.2,0.01
2019-06-04,198.64,200.88,196.57,200.44,5.212,4.2,0.01
2019-06-05,199.26,199.93,192.5,196.23,5.3515,4.2,0.01
2019-06-06,195.72,199.33,193.71,197.24,5.4285,4.2,0.01
2019-06-07,198.86,201.77,197.6,200.92,5.4645,4.2,0.01
2019-06-10,201.38,202.42,198.52,199,5.5345,4.2,0.01
2019-06-11,199.49,201.47,199.04,200.54,5.2555,4.2,0.01
2019-06-12,199.96,199.96,195.5,196.29,5.2925,4.2,0.01
2019-06-13,195.96,202.09,195.86,199.19,5.3485,4.2,0.01
2019-06-14,200.79,202.28,198.5,201.14,5.2805,4.2,0.01
2019-06-17,201.14,201.64,197.82,198.28,5.2375,4.2,0.01
2019-06-18,198.51,202.67,196.37,201.16,5.3015,4.2,0.01
2019-06-19,201.38,202.85,200.04,201.23,5.3435,4.2,0.01
