time,open,high,low,close,MA 50,MA 20,ATR,Tick value,Tick size
2005-10-10T00:00:00Z,202.5,202.75,202,202,212.285,205.675,2.90937940575913,6.25,0.125
2005-10-11T00:00:00Z,202,204.5,201.75,202.5,211.7,205.3,2.90141043547117,6.25,0.125
2005-10-12T00:00:00Z,202.5,205.75,201.75,205.75,211.165,205.2,2.95633991369762,6.25,0.125
2005-10-13T00:00:00Z,205,205.5,203.5,203.5,210.695,205.05,2.92102291801274,6.25,0.125
2005-10-14T00:00:00Z,203,203.75,202.75,203.5,210.275,204.9125,2.8249717721121,6.25,0.125
2005-10-17T00:00:00Z,203,203.75,202.5,203.75,209.94,204.7875,2.74622318350649,6.25,0.125
2005-10-18T00:00:00Z,203.25,204.25,202,202,209.54,204.55,2.72141202433117,6.25,0.125
2005-10-19T00:00:00Z,202,202.25,201.75,201.75,209.2,204.3125,2.61034142311461,6.25,0.125
2005-10-20T00:00:00Z,201.75,202.75,201,202.75,208.795,204.0375,2.56732435195888,6.25,0.125
2005-10-21T00:00:00Z,202.25,202.5,201.25,201.5,208.325,203.75,2.51395813436094,6.25,0.125
2005-10-24T00:00:00Z,201.25,201.25,199.5,199.5,207.96,203.5,2.48826022764289,6.25,0.125
2005-10-25T00:00:00Z,199.5,199.5,199,199.5,207.74,203.3125,2.38884721626074,6.25,0.125
2005-10-26T00:00:00Z,199,199.5,198.25,198.25,207.515,203.0625,2.33190485544771,6.25,0.125
2005-10-27T00:00:00Z,198.25,198.5,197.75,197.75,207.21,202.775,2.25280961267532,6.25,0.125
2005-10-28T00:00:00Z,197.5,198.25,197,197,206.925,202.35,2.20266913204156,6.25,0.125
2005-10-31T01:00:00Z,197,197.25,196.25,196.25,206.645,201.725,2.14253567543948,6.25,0.125
2005-11-01T01:00:00Z,196.25,196.75,196,196.75,206.33,201.275,2.0729088916675,6.25,0.125
2005-11-02T01:00:00Z,196.25,196.5,195.5,196,206.04,200.8375,2.03176344708413,6.25,0.125
2005-11-03T01:00:00Z,196,197,196,196.25,205.79,200.4375,1.98017527472992,6.25,0.125
2005-11-04T01:00:00Z,196.25,197,195.5,195.5,205.575,200.0875,1.95616651099343,6.25,0.125
2005-11-07T01:00:00Z,195.25,195.5,194.75,194.75,205.395,199.725,1.89585818544376,6.25,0.125
2005-11-08T01:00:00Z,194.5,195.25,194.25,195.25,205.205,199.3625,1.85106527617157,6.25,0.125
2005-11-09T01:00:00Z,195,195.5,194.75,195.25,204.74,198.8375,1.79601201236299,6.25,0.125
2005-11-10T01:00:00Z,195,195.5,193.75,193.75,204.285,198.35,1.79371141174484,6.25,0.125
2005-11-11T01:00:00Z,193.75,195.5,193.5,195.5,203.75,197.95,1.8040258411576,6.25,0.125
2005-11-14T01:00:00Z,195.75,197.75,195.75,196.75,203.34,197.6,1.82632454909972,6.25,0.125
2005-11-15T01:00:00Z,196.5,197.5,195.75,195.75,202.83,197.2875,1.82250832164473,6.25,0.125
2005-11-16T01:00:00Z,195.75,196.5,192.75,192.75,202.335,196.8375,1.9188829055625,6.25,0.125
2005-11-17T01:00:00Z,192.5,192.75,192,192.25,201.855,196.3125,1.86043876028437,6.25,0.125
2005-11-18T01:00:00Z,192,192,191.25,191.25,201.36,195.8,1.81741682227015,6.25,0.125
2005-11-21T01:00:00Z,191.25,192,191.25,191.5,200.96,195.4,1.76404598115664,6.25,0.125
2005-11-22T01:00:00Z,191.5,192.75,191.25,191.5,200.59,195,1.75084368209881,6.25,0.125
2005-11-23T01:00:00Z,191.5,191.5,190.75,190.75,200.25,194.625,1.70080149799387,6.25,0.125
2005-11-24T01:00:00Z,190.75,190.75,190.75,190.75,199.935,194.275,1.61576142309418,6.25,0.125
2005-11-25T01:00:00Z,190.75,191.25,189.75,189.75,199.605,193.9125,1.60997335193947,6.25,0.125
2005-11-28T01:00:00Z,190,190.25,187.75,187.75,199.235,193.4875,1.6544746843425,6.25,0.125
2005-11-29T01:00:00Z,187.75,188,186.25,186.25,198.825,192.9625,1.65925095012537,6.25,0.125
2005-11-30T01:00:00Z,200.5,201.75,200.25,201.75,198.73,193.25,2.3512884026191,6.25,0.125
2005-12-01T01:00:00Z,202.25,203.75,202.25,203.75,198.64,193.625,2.33372398248815,6.25,0.125
2005-12-02T01:00:00Z,203.25,204.5,203,203.25,198.56,194.0125,2.29203778336374,6.25,0.125
2005-12-05T01:00:00Z,203,206.75,202.5,206.75,198.605,194.6125,2.38993589419555,6.25,0.125
2005-12-06T01:00:00Z,206,207,204.25,204.25,198.625,195.0625,2.40793909948577,6.25,0.125
2005-12-07T01:00:00Z,203.75,204.25,201,201,198.58,195.35,2.45004214451149,6.25,0.125
2005-12-08T01:00:00Z,201,202,200.5,201.75,198.545,195.75,2.40254003728591,6.25,0.125
2005-12-09T01:00:00Z,201.5,203.75,201.25,203.75,198.51,196.1625,2.40741303542162,6.25,0.125
2005-12-12T01:00:00Z,203.75,207.75,203.75,207.75,198.49,196.7125,2.48704238365054,6.25,0.125
2005-12-13T01:00:00Z,207,208.75,206.5,208.75,198.55,197.3625,2.47519026446801,6.25,0.125
2005-12-14T01:00:00Z,208.25,209.5,207.25,207.25,198.6,198.0875,2.46393075124461,6.25,0.125
2005-12-15T01:00:00Z,206.5,206.75,204.75,204.75,198.61,198.7125,2.46573421368238,6.25,0.125
2005-12-16T01:00:00Z,204.5,207.5,204,207.5,198.71,199.525,2.51744750299826,6.25,0.125
2005-12-19T01:00:00Z,207,209,207,208.75,198.845,200.3875,2.49157512784835,6.25,0.125
2005-12-20T01:00:00Z,208.5,209.75,208.25,209.75,198.99,201.3,2.44199637145593,6.25,0.125
2005-12-21T01:00:00Z,209.25,210,208.5,210,199.075,202.2625,2.39489655288313,6.25,0.125
2005-12-22T01:00:00Z,209.5,212.75,209.5,212.75,199.26,203.3625,2.43765172523898,6.25,0.125
2005-12-23T01:00:00Z,212.5,214,212,214,199.47,204.575,2.41576913897703,6.25,0.125
2005-12-27T01:00:00Z,213.25,215.5,213.25,215.5,199.705,205.9625,2.40748068202817,6.25,0.125
2005-12-28T01:00:00Z,215,216.25,215,216.25,199.99,207.4625,2.34960664792677,6.25,0.125
2005-12-29T01:00:00Z,216,216,211,211,200.175,207.925,2.49462631553043,6.25,0.125
2005-12-30T01:00:00Z,210.75,215.75,210.25,215.75,200.435,208.525,2.64489499975391,6.25,0.125
2006-01-03T01:00:00Z,215.25,220,215,220,200.805,209.3625,2.76265024976621,6.25,0.125
2006-01-04T01:00:00Z,219,219.5,218.25,218.25,201.18,209.9375,2.7120177372779,6.25,0.125
2006-01-05T01:00:00Z,218,218,215.5,215.5,201.5,210.5,2.71391685041401,6.25,0.125
2006-01-06T01:00:00Z,215,216.5,214.25,214.25,201.82,211.1625,2.6907210078933,6.25,0.125
2006-01-09T01:00:00Z,213,213,211,211,202.085,211.625,2.71868495749864,6.25,0.125
2006-01-10T01:00:00Z,211.5,213.25,211.5,213.25,202.41,212.1,2.69525070962371,6.25,0.125
2006-01-11T01:00:00Z,213,214.5,212.75,214.5,202.775,212.4375,2.64798817414252,6.25,0.125
2006-01-12T01:00:00Z,214,214,212.75,212.75,203.095,212.6375,2.6030887654354,6.25,0.125
2006-01-13T01:00:00Z,212.75,213.5,211.75,213.5,203.445,212.95,2.56043432716363,6.25,0.125
2006-01-17T01:00:00Z,210.25,213.5,208.75,208.75,203.695,213.15,2.66991261080544,6.25,0.125
2006-01-18T01:00:00Z,208.75,208.75,205.75,205.75,203.9,213.0625,2.68641698026517,6.25,0.125
2006-01-19T01:00:00Z,206,206.75,205,205,204.105,212.875,2.63959613125191,6.25,0.125
2006-01-20T01:00:00Z,205,205.75,205,205,204.3,212.6375,2.54511632468932,6.25,0.125
2006-01-23T01:00:00Z,204.75,208.25,204.75,208.25,204.56,212.55,2.59286050845485,6.25,0.125
2006-01-24T01:00:00Z,208.5,213.25,208,213.25,204.95,212.575,2.72571748303211,6.25,0.125
2006-01-25T01:00:00Z,212.5,216.5,212.5,216.5,205.37,212.7,2.7894316088805,6.25,0.125
2006-01-26T01:00:00Z,215.5,217,214.5,217,205.775,212.775,2.77496002843648,6.25,0.125
2006-01-27T01:00:00Z,216.25,218.75,216.25,218.75,206.235,212.9,2.76121202701465,6.25,0.125
2006-01-30T01:00:00Z,218.25,222,217.75,217.75,206.735,213.2375,2.83565142566392,6.25,0.125
2006-01-31T01:00:00Z,217.25,218.75,216.5,218.75,207.265,213.3875,2.80636885438073,6.25,0.125
2006-02-01T01:00:00Z,217.75,218.5,216.5,216.5,207.77,213.2125,2.77855041166169,6.25,0.125
2006-02-02T01:00:00Z,216,220.5,215.5,220.5,208.35,213.325,2.88962289107861,6.25,0.125
2006-02-03T01:00:00Z,220,225.25,220,225.25,209.025,213.8125,3.00764174652467,6.25,0.125
2006-02-06T01:00:00Z,224,227,222.75,222.75,209.665,214.2375,3.06975965919844,6.25,0.125
2006-02-07T01:00:00Z,222.5,224.75,218,218,210.21,214.5875,3.25377167623852,6.25,0.125
2006-02-08T01:00:00Z,218,221.25,216,221.25,210.84,214.9875,3.35358309242659,6.25,0.125
2006-02-09T01:00:00Z,222,225.5,222,225.5,211.595,215.5375,3.39840393780526,6.25,0.125
2006-02-10T01:00:00Z,226,226.75,221.25,221.25,212.295,215.9625,3.503483740915,6.25,0.125
2006-02-13T01:00:00Z,222,223.5,219.75,220.75,212.675,216.325,3.51580955386925,6.25,0.125
2006-02-14T01:00:00Z,221,221.25,218.75,218.75,212.975,216.825,3.46501907617579,6.25,0.125
2006-02-15T01:00:00Z,218.5,222,217.75,222,213.35,217.6375,3.504268122367,6.25,0.125
2006-02-16T01:00:00Z,221.5,223.5,221,223.5,213.685,218.5625,3.45405471624865,6.25,0.125
2006-02-17T01:00:00Z,223,226.5,222.75,226.5,214.13,219.6375,3.46885198043622,6.25,0.125
2006-02-21T01:00:00Z,225.5,227,225.25,226,214.63,220.525,3.38290938141441,6.25,0.125
2006-02-22T01:00:00Z,226,227,221.5,221.5,215.025,220.9375,3.48876391234369,6.25,0.125
2006-02-23T01:00:00Z,221.5,223,221,223,215.41,221.2625,3.4143257167265,6.25,0.125
2006-02-24T01:00:00Z,223,227.75,222.5,227.75,215.81,221.8,3.50610943089018,6.25,0.125
2006-02-27T01:00:00Z,228,228.5,225.5,227.5,216.185,222.2375,3.48080395934567,6.25,0.125
2006-02-28T01:00:00Z,238.75,239,238,238.75,216.815,223.2875,3.88176376137838,6.25,0.125
2006-03-01T01:00:00Z,237.75,238.5,234.75,234.75,217.415,224.0875,3.88767557330946,6.25,0.125
2006-03-02T01:00:00Z,234.5,239.25,234,239.25,218.05,225.225,3.95579179464399,6.25,0.125
2006-03-03T01:00:00Z,238.75,239.5,237.75,239.5,218.665,226.175,3.84550220491179,6.25,0.125
2006-03-06T01:00:00Z,238.5,238.5,232.75,232.75,219.125,226.55,3.9907270946662,6.25,0.125
2006-03-07T01:00:00Z,232.75,233.25,230.5,230.5,219.535,226.9375,3.92869073993289,6.25,0.125
2006-03-08T01:00:00Z,230.5,231.25,228,228,219.84,227.4375,3.89475620293625,6.25,0.125
2006-03-09T01:00:00Z,228,232,227.5,232,220.2,227.975,3.92501839278944,6.25,0.125
2006-03-10T01:00:00Z,232.25,234.5,230.5,234.5,220.58,228.425,3.92876747314996,6.25,0.125
2006-03-13T01:00:00Z,233.25,233.5,228.75,228.75,220.83,228.8,4.01982909949247,6.25,0.125
2006-03-14T01:00:00Z,228.75,231.75,228,231.75,221.245,229.35,4.00633764451784,6.25,0.125
2006-03-15T01:00:00Z,231.5,232,229.25,229.25,221.515,229.875,3.94352076229195,6.25,0.125
2006-03-16T01:00:00Z,229,229.5,224.5,224.5,221.605,230,3.99634472417735,6.25,0.125
2006-03-17T01:00:00Z,224.75,225.25,221.5,221.5,221.67,229.9,3.98402748796848,6.25,0.125
2006-03-20T01:00:00Z,221.5,222,218.25,218.25,221.725,229.4875,3.97232611357006,6.25,0.125
2006-03-21T01:00:00Z,218.25,223.5,217.75,223.5,221.91,229.3625,4.06120980789156,6.25,0.125
2006-03-22T01:00:00Z,223,224.5,222.5,222.5,222.14,229.4125,3.95814931749698,6.25,0.125
2006-03-23T01:00:00Z,222,222.25,219.25,219.25,222.26,229.225,3.92274185162213,6.25,0.125
2006-03-24T01:00:00Z,219.5,220.25,218.75,218.75,222.345,228.775,3.80160475904102,6.25,0.125
2006-03-27T01:00:00Z,219,221.75,218.25,221.75,222.525,228.4875,3.78652452108897,6.25,0.125
2006-03-28T01:00:00Z,221.25,222.75,221,222.25,222.7,227.6625,3.68469829503452,6.25,0.125
2006-03-29T01:00:00Z,222,224.25,222,224.25,223.01,227.1375,3.6129633802828,6.25,0.125
2006-03-30T01:00:00Z,224,227.75,223.75,227.75,223.45,226.5625,3.63231521126866,6.25,0.125
2006-03-31T01:00:00Z,227.25,236,226.75,236,224.07,226.3875,3.91319945070523,6.25,0.125
2006-04-03T00:00:00Z,235.25,236.75,234,236.5,224.7,226.575,3.85503947816996,6.25,0.125
2006-04-04T00:00:00Z,236,236.25,234.5,234.5,225.225,226.775,3.76228750426147,6.25,0.125
2006-04-05T00:00:00Z,234,236.25,233.5,236.25,225.685,227.1875,3.71167312904839,6.25,0.125
2006-04-06T00:00:00Z,236.25,241.5,236,241.5,226.185,227.6625,3.80108947259597,6.25,0.125
2006-04-07T00:00:00Z,241.25,243,240,243,226.705,228.0875,3.76103499896617,6.25,0.125
2006-04-10T00:00:00Z,243,244,241.25,241.25,227.155,228.7125,3.71048324901786,6.25,0.125
2006-04-11T00:00:00Z,240.75,242,240,242,227.64,229.225,3.62495908656697,6.25,0.125
2006-04-12T00:00:00Z,242,242.5,237,237,228.005,229.6125,3.71871113223862,6.25,0.125
2006-04-13T00:00:00Z,237,237.25,235,236.25,228.4,230.2,3.64527557562669,6.25,0.125
2006-04-17T00:00:00Z,237.5,240.75,236.5,236.5,228.72,230.95,3.68801179684536,6.25,0.125
2006-04-18T00:00:00Z,236.5,239.25,236,239.25,229,232,3.66611120700309,6.25,0.125
2006-04-19T00:00:00Z,239.25,242.25,238.5,238.5,229.315,232.75,3.67030564665293,6.25,0.125
2006-04-20T00:00:00Z,238.25,239.25,235.75,235.75,229.67,233.4125,3.66179036432029,6.25,0.125
2006-04-21T00:00:00Z,235.25,236.5,234.5,236.5,229.975,234.275,3.57870084610427,6.25,0.125
2006-04-24T00:00:00Z,236.5,240,232.75,232.75,230.12,234.975,3.76226580379906,6.25,0.125
2006-04-25T00:00:00Z,232.5,233,231,231,230.315,235.4375,3.67415251360911,6.25,0.125
2006-04-26T00:00:00Z,231,231.5,230.75,231.5,230.53,235.9,3.52794488792865,6.25,0.125
2006-04-27T00:00:00Z,231.5,232,229.75,231.25,230.78,236.25,3.46404764353222,6.25,0.125
2006-04-28T00:00:00Z,242.75,249,242,249,231.32,237.3125,4.17834526135561,6.25,0.125
2006-05-01T00:00:00Z,248.5,250.75,247.25,248,231.81,237.9125,4.14442799828783,6.25,0.125
2006-05-02T00:00:00Z,247,247.75,243.5,243.5,232.15,238.2625,4.16220659837344,6.25,0.125
2006-05-03T00:00:00Z,243.5,246.5,242.5,242.5,232.48,238.6625,4.15409626845476,6.25,0.125
2006-05-04T00:00:00Z,242.25,242.5,239.25,239.25,232.835,238.8125,4.10889145503203,6.25,0.125
2006-05-05T00:00:00Z,239.75,242,239.5,240.5,233.185,238.7625,4.04094688228042,6.25,0.125
2006-05-08T00:00:00Z,240,241.5,237,237,233.37,238.4625,4.0638995381664,6.25,0.125
2006-05-09T00:00:00Z,237,240.75,237,238,233.58,238.3,4.04820456125808,6.25,0.125
2006-05-10T00:00:00Z,238.25,240.75,238.25,240,233.605,238.2,3.98329433319518,6.25,0.125
2006-05-11T00:00:00Z,240,247,239.5,247,233.85,238.7,4.15912961653542,6.25,0.125
2006-05-12T00:00:00Z,246,258.25,246,258.25,234.23,239.8,4.56367313570865,6.25,0.125
2006-05-15T00:00:00Z,259.25,261.5,256.75,260,234.64,240.975,4.57298947892322,6.25,0.125
2006-05-16T00:00:00Z,259.5,260,256.5,259,235.165,241.9625,4.51934000497706,6.25,0.125
2006-05-17T00:00:00Z,259,263,258.75,263,235.815,243.1875,4.5058730047282,6.25,0.125
2006-05-18T00:00:00Z,263.5,264.25,260.25,260.25,236.46,244.4125,4.48057935449179,6.25,0.125
2006-05-19T00:00:00Z,259.5,259.75,252.75,252.75,236.875,245.225,4.6315503867672,6.25,0.125
2006-05-22T00:00:00Z,254.25,255,248,254.5,237.275,246.3125,4.74997286742884,6.25,0.125
2006-05-23T00:00:00Z,254,255.75,253,253,237.76,247.4125,4.6499742240574,6.25,0.125
2006-05-24T00:00:00Z,252,252.25,249.5,249.5,238.115,248.3125,4.59247551285453,6.25,0.125
2006-05-25T00:00:00Z,250,253.25,247.5,253.25,238.595,249.4125,4.6503517372118,6.25,0.125
2006-05-26T00:00:00Z,253.25,257.25,253.25,254,239.185,249.6625,4.61783415035121,6.25,0.125
2006-05-30T00:00:00Z,254,257.25,252.5,254.5,239.845,249.9875,4.62444244283365,6.25,0.125
2006-05-31T00:00:00Z,254.25,255.25,250,251.25,240.505,250.375,4.65572032069197,6.25,0.125
2006-06-01T00:00:00Z,251.25,254.5,248.5,254.5,241.125,250.975,4.72293430465737,6.25,0.125
2006-06-02T00:00:00Z,254.5,259.5,252.25,259.5,241.865,251.9875,4.8492875894245,6.25,0.125
2006-06-05T00:00:00Z,255.5,258,253,253,242.54,252.6125,4.93182320995328,6.25,0.125
2006-06-06T00:00:00Z,252,252.75,247.75,247.75,243.12,253.15,4.94773204945561,6.25,0.125
2006-06-07T00:00:00Z,247.75,251,245.5,251,243.705,253.8,4.97534544698283,6.25,0.125
2006-06-08T00:00:00Z,251,251.75,245.5,245.5,244.17,254.075,5.03907817463369,6.25,0.125
2006-06-09T00:00:00Z,245.75,246.75,242,242,244.525,253.825,5.02462426590201,6.25,0.125
2006-06-12T00:00:00Z,249,250,246.5,247.5,244.92,253.2875,5.17339305260691,6.25,0.125
2006-06-13T00:00:00Z,247.75,248,243.25,243.25,245.065,252.45,5.15222339997656,6.25,0.125
2006-06-14T00:00:00Z,244,245.25,237,237,245.075,251.35,5.30711222997773,6.25,0.125
2006-06-15T00:00:00Z,237.5,238.5,233,233,245.045,249.85,5.31675661847885,6.25,0.125
2006-06-16T00:00:00Z,234,237.25,234,235.5,245.03,248.6125,5.2634187875549,6.25,0.125
2006-06-19T00:00:00Z,234,235,229.75,229.75,244.795,247.4625,5.28774784817716,6.25,0.125
2006-06-20T00:00:00Z,230.25,231,227.75,229.75,244.53,246.225,5.1858604557683,6.25,0.125
2006-06-21T00:00:00Z,229.75,232.75,229.5,232.75,244.36,245.2125,5.08906743297989,6.25,0.125
2006-06-22T00:00:00Z,232.75,234,230.5,230.5,244.13,244.2625,5.00961406133089,6.25,0.125
2006-06-23T00:00:00Z,230.5,231.25,228.25,228.25,243.955,243.0125,4.90913335826435,6.25,0.125
2006-06-26T00:00:00Z,227,227,223,223,243.69,241.4625,4.92617669035113,6.25,0.125
2006-06-27T00:00:00Z,223.25,225.25,221.5,225.25,243.465,240,4.86736785583357,6.25,0.125
2006-06-28T00:00:00Z,225.25,226,222.75,226,243.2,238.7375,4.7864994630419,6.25,0.125
2006-06-29T00:00:00Z,237,239.75,236.75,239.75,243.225,238,5.2346744898898,6.25,0.125
2006-06-30T00:00:00Z,240.25,246,240.25,246,243.43,237.325,5.28544076539531,6.25,0.125
2006-07-03T00:00:00Z,250,253.5,249,253.5,243.77,237.35,5.39616872712554,6.25,0.125
2006-07-05T00:00:00Z,257,257.75,249.5,249.5,244.105,237.4375,5.53886029076927,6.25,0.125
2006-07-06T00:00:00Z,249.25,255,249,255,244.585,237.6375,5.5619172762308,6.25,0.125
2006-07-07T00:00:00Z,255,256.75,248,251,244.975,237.9125,5.72132141241926,6.25,0.125
2006-07-10T00:00:00Z,253.25,257.25,252.5,257.25,245.495,238.675,5.7477553417983,6.25,0.125
2006-07-11T00:00:00Z,257.5,264.75,257.5,264,245.795,239.5,5.83536757470839,6.25,0.125
2006-07-12T00:00:00Z,263.5,268.25,262.25,268.25,246.2,240.75,5.84359919597297,6.25,0.125
2006-07-13T00:00:00Z,265.75,266.5,260.25,260.25,246.535,241.9125,5.95141923617432,6.25,0.125
2006-07-14T00:00:00Z,258,260.75,255.75,260.75,246.9,243.3,5.9038482743656,6.25,0.125
2006-07-17T00:00:00Z,259.5,259.5,251.75,251.75,247.15,244.1125,6.05865586064732,6.25,0.125
2006-07-18T00:00:00Z,252,253.75,246.5,246.5,247.27,244.95,6.11822306761496,6.25,0.125
2006-07-19T00:00:00Z,246.75,247.25,242.75,244.75,247.425,245.7,6.03731191423421,6.25,0.125
2006-07-20T00:00:00Z,243.25,248.25,242.5,242.5,247.515,246.1875,6.0229463185225,6.25,0.125
2006-07-21T00:00:00Z,242,243.25,237.25,237.25,247.46,246.525,6.02179900259637,6.25,0.125
2006-07-24T00:00:00Z,237.25,239,235.25,239,247.3,247.0625,5.90820905246655,6.25,0.125
2006-07-25T00:00:00Z,240.5,243.5,239.5,239.5,246.925,247.8875,5.83779859984323,6.25,0.125
2006-07-26T00:00:00Z,240,242.25,236,236,246.445,248.425,5.85840866985107,6.25,0.125
2006-07-27T00:00:00Z,236,237.75,235.5,237.75,246.02,249.0125,5.67798823635851,6.25,0.125
2006-07-28T00:00:00Z,238,239,237.25,237.25,245.505,248.8875,5.48158882454059,6.25,0.125
2006-07-31T00:00:00Z,239.25,240,238,239,245.08,248.5375,5.34500938331356,6.25,0.125
2006-08-01T00:00:00Z,239.75,242,237.25,240.5,244.835,247.8875,5.31525891414788,6.25,0.125
2006-08-02T00:00:00Z,240.75,248.5,240.75,247.25,244.69,247.775,5.44949596844049,6.25,0.125
2006-08-03T00:00:00Z,246,247.25,244,245,244.53,247.275,5.33952117001846,6.25,0.125
2006-08-04T00:00:00Z,245,248.75,244,245,244.44,246.975,5.31004511151754,6.25,0.125
2006-08-07T00:00:00Z,243,243,238.75,239.75,244.17,246.1,5.35704285594166,6.25,0.125
2006-08-08T00:00:00Z,239.25,239.5,235,235.75,243.805,244.6875,5.32669071314458,6.25,0.125
2006-08-09T00:00:00Z,236,240.25,235.5,239.75,243.51,243.2625,5.29785617748735,6.25,0.125
2006-08-10T00:00:00Z,240,240.75,238.5,238.75,243.26,242.1875,5.14546336861298,6.25,0.125
2006-08-11T00:00:00Z,238.75,240,224.25,224.75,242.665,240.3875,5.67569020018233,6.25,0.125
2006-08-14T00:00:00Z,224.75,224.75,218,222,241.915,238.9,5.72940569017322,6.25,0.125
2006-08-15T00:00:00Z,222,223.25,216.75,222,241.295,237.675,5.76793540566455,6.25,0.125
2006-08-16T00:00:00Z,222,225.25,221.5,221.5,240.77,236.5125,5.66703863538133,6.25,0.125
2006-08-17T00:00:00Z,221.25,223.75,217.75,219,240.13,235.3375,5.68368670361226,6.25,0.125
2006-08-18T00:00:00Z,219,220.75,217,219.75,239.615,234.4625,5.58700236843165,6.25,0.125
2006-08-21T00:00:00Z,219.75,221.5,219,221,239.195,233.5625,5.43265225001006,6.25,0.125
2006-08-22T00:00:00Z,221,221.75,218.5,219.5,238.635,232.5625,5.32351963750956,6.25,0.125
2006-08-23T00:00:00Z,219.5,225,218.75,223.5,238.24,231.9375,5.36984365563408,6.25,0.125
2006-08-24T00:00:00Z,223.5,228,223.5,227.5,238.05,231.425,5.32635147285238,6.25,0.125
2006-08-25T00:00:00Z,227,228,223.5,225,237.89,230.8125,5.28503389920976,6.25,0.125
2006-08-28T00:00:00Z,225,227.5,224,224.5,237.67,230.0875,5.19578220424927,6.25,0.125
2006-08-29T00:00:00Z,224,225.5,222.5,222.75,237.53,229.2,5.08599309403681,6.25,0.125
2006-08-30T00:00:00Z,238.75,245.25,238,244.75,237.83,229.075,5.95669343933497,6.25,0.125
2006-08-31T00:00:00Z,244.75,248.25,243,248,238.135,229.225,5.92135876736822,6.25,0.125
2006-09-01T00:00:00Z,247.75,248,245.25,245.75,238.44,229.2625,5.76279082899981,6.25,0.125
2006-09-05T00:00:00Z,245.5,249.75,243.5,244.25,238.76,229.4875,5.78715128754982,6.25,0.125
2006-09-06T00:00:00Z,244.25,247,240.5,240.75,239.115,229.7375,5.82279372317233,6.25,0.125
2006-09-07T00:00:00Z,240.75,246.5,238.25,245.75,239.525,230.0375,5.94415403701371,6.25,0.125
2006-09-08T00:00:00Z,245.5,248.25,244.5,246,239.925,230.4,5.83444633516303,6.25,0.125
2006-09-11T00:00:00Z,246.25,247,239.75,243.5,240,231.3375,5.90522401840487,6.25,0.125
2006-09-12T00:00:00Z,243,243.25,237,237.75,239.835,232.125,5.93496281748463,6.25,0.125
2006-09-13T00:00:00Z,237.75,240.5,236,237.75,239.52,232.9125,5.8632146766104,6.25,0.125
2006-09-14T00:00:00Z,237.75,240.25,236.75,237.25,239.275,233.7,5.74505394277988,6.25,0.125
2006-09-15T00:00:00Z,236,242.75,236,241.75,239.01,234.8375,5.79530124564089,6.25,0.125
2006-09-18T00:00:00Z,242.75,248.75,242.25,247.75,238.945,236.2375,5.85553618335884,6.25,0.125
2006-09-19T00:00:00Z,247.25,249.5,244.5,246.5,238.73,237.5125,5.8127593741909,6.25,0.125
2006-09-20T00:00:00Z,246.5,249.75,245.5,249,238.43,238.9875,5.73462140548135,6.25,0.125
2006-09-21T00:00:00Z,248.75,257.75,248.25,257.25,238.21,240.675,5.92289033520729,6.25,0.125
2006-09-22T00:00:00Z,256.5,257.75,254.5,255.25,238.11,242.0625,5.78924581844692,6.25,0.125
2006-09-25T00:00:00Z,253.5,255.75,252.75,254.75,237.99,243.55,5.64978352752458,6.25,0.125
2006-09-26T00:00:00Z,254.5,260,254.5,259,238.135,245.275,5.64229435114835,6.25,0.125
2006-09-27T00:00:00Z,259,261,253.5,253.75,238.28,246.825,5.73517963359093,6.25,0.125
2006-09-28T00:00:00Z,254,265,253.75,264.25,238.67,247.8,6.01092065191138,6.25,0.125
2006-09-29T00:00:00Z,264,268,261.5,262.5,239.07,248.525,6.03537461931581,6.25,0.125
2006-10-02T00:00:00Z,263.25,270,263.25,267.75,239.68,249.625,6.10860588835002,6.25,0.125
2006-10-03T00:00:00Z,267.25,267.25,261.75,264,240.18,250.6125,6.10317559393252,6.25,0.125
2006-10-04T00:00:00Z,264,276,261.5,274.25,240.875,252.2875,6.5230168142359,6.25,0.125
2006-10-05T00:00:00Z,273,276.25,269.25,271.75,241.59,253.5875,6.5468659735241,6.25,0.125
2006-10-06T00:00:00Z,271,276,269.75,271,242.255,254.8375,6.5320226748479,6.25,0.125
2006-10-09T00:00:00Z,271.25,291,270,289.5,243.3,257.1375,7.2554215411055,6.25,0.125
2006-10-10T00:00:00Z,288.5,293,275.25,275.5,244.03,259.025,7.78015046405023,6.25,0.125
2006-10-11T00:00:00Z,275.5,289.5,275.25,284,244.9,261.3375,8.10364294084772,6.25,0.125
2006-10-12T00:00:00Z,284,304,279.5,298.25,245.92,264.3875,8.92346079380533,6.25,0.125
2006-10-13T00:00:00Z,298.25,317,298.25,314.5,247.31,268.025,9.41478775411506,6.25,0.125
2006-10-16T00:00:00Z,313.75,317.75,309.25,316.75,248.745,271.475,9.36904836640931,6.25,0.125
2006-10-17T00:00:00Z,316.5,324.5,315.75,321,250.37,275.2,9.33809594808885,6.25,0.125
2006-10-18T00:00:00Z,319.75,320.5,313.75,315.5,251.965,278.525,9.2336911506844,6.25,0.125
2006-10-19T00:00:00Z,315,321.75,314,316,253.49,281.4625,9.15950659315018,6.25,0.125
2006-10-20T00:00:00Z,316,319,311.5,312.75,254.97,284.3375,9.07653126349267,6.25,0.125
2006-10-23T00:00:00Z,311.5,320.5,307,318.25,256.84,287.5125,9.29770470031804,6.25,0.125
