time,open,high,low,close,Average True Range,Tick value,Tick size,CADUSD FX
2005-02-25,96.175,96.225,96.175,96.215,0.053,12.5,0.005,0.8075
2005-02-28,96.245,96.245,96.205,96.215,0.0535,12.5,0.005,0.8105
2005-03-01,96.215,96.245,96.205,96.215,0.054,12.5,0.005,0.8056
2005-03-02,96.205,96.245,96.195,96.225,0.055,12.5,0.005,0.8071
2005-03-03,96.225,96.245,96.215,96.235,0.055,12.5,0.005,0.804
2005-03-04,96.235,96.265,96.205,96.255,0.0545,12.5,0.005,0.8119
2005-03-07,96.255,96.255,96.235,96.255,0.054,12.5,0.005,0.8134
2005-03-08,96.245,96.265,96.245,96.265,0.052,12.5,0.005,0.8245
2005-03-09,96.245,96.265,96.235,96.245,0.0505,12.5,0.005,0.8284
2005-03-10,96.235,96.255,96.225,96.255,0.0495,12.5,0.005,0.83
2005-03-11,96.235,96.265,96.195,96.205,0.05,12.5,0.005,0.829
2005-03-14,96.185,96.2,96.175,96.19,0.049,12.5,0.005,0.8284
2005-03-15,96.19,96.21,96.14,96.145,0.05,12.5,0.005,0.8284
2005-03-16,96.135,96.175,96.115,96.125,0.049,12.5,0.005,0.83
2005-03-17,96.17,96.195,96.13,96.155,0.049,12.5,0.005,0.8325
2005-03-18,96.15,96.155,96.125,96.13,0.048,12.5,0.005,0.8315
2005-03-21,96.11,96.145,96.05,96.055,0.04975,12.5,0.005,0.8256
2005-03-22,96.045,96.065,95.97,95.985,0.05,12.5,0.005,0.827
2005-03-23,95.985,96.03,95.98,96.015,0.05,12.5,0.005,0.8227
2005-03-24,96.015,96.025,96.005,96.015,0.0485,12.5,0.005,0.8236
2005-03-28,96.005,96.015,96.005,96.01,0.046,12.5,0.005,0.8209
2005-03-29,96.02,96.065,96.02,96.055,0.04675,12.5,0.005,0.8261
2005-03-30,96.07,96.07,96.055,96.065,0.0455,12.5,0.005,0.8216
2005-03-31,96.065,96.135,96.065,96.105,0.0465,12.5,0.005,0.8263
2005-04-01,96.105,96.205,96.085,96.145,0.051,12.5,0.005,0.8235
2005-04-04,96.105,96.155,96.105,96.135,0.0505,12.5,0.005,0.8183
2005-04-05,96.105,96.125,96.085,96.095,0.052,12.5,0.005,0.8213
2005-04-06,96.115,96.135,96.095,96.125,0.053,12.5,0.005,0.8182
2005-04-07,96.115,96.175,96.115,96.145,0.0545,12.5,0.005,0.8177
2005-04-08,96.125,96.265,96.125,96.245,0.06,12.5,0.005,0.814
2005-04-11,96.245,96.285,96.225,96.265,0.0595,12.5,0.005,0.8107
2005-04-12,96.255,96.305,96.205,96.275,0.063,12.5,0.005,0.808
2005-04-13,96.275,96.325,96.265,96.315,0.0625,12.5,0.005,0.8075
2005-04-14,96.335,96.435,96.305,96.425,0.066,12.5,0.005,0.8053
2005-04-15,96.465,96.505,96.425,96.485,0.0665,12.5,0.005,0.8022
2005-04-18,96.535,96.555,96.485,96.525,0.0685,12.5,0.005,0.8014
2005-04-19,96.475,96.545,96.465,96.545,0.06775,12.5,0.005,0.8085
2005-04-20,96.515,96.555,96.465,96.535,0.0675,12.5,0.005,0.8052
2005-04-21,96.505,96.525,96.455,96.475,0.069,12.5,0.005,0.8069
2005-04-22,96.485,96.485,96.415,96.445,0.0715,12.5,0.005,0.8099
2005-04-25,96.435,96.445,96.405,96.435,0.073,12.5,0.005,0.8084
2005-04-26,96.445,96.455,96.395,96.435,0.07325,12.5,0.005,0.8031
2005-04-27,96.415,96.475,96.405,96.435,0.076,12.5,0.005,0.8006
2005-04-28,96.445,96.485,96.435,96.475,0.075,12.5,0.005,0.7986
2005-04-29,96.455,96.495,96.415,96.415,0.073,12.5,0.005,0.7947
2005-05-02,96.405,96.455,96.395,96.455,0.0735,12.5,0.005,0.7975
2005-05-03,96.445,96.455,96.405,96.415,0.0735,12.5,0.005,0.7987
2005-05-04,96.435,96.465,96.425,96.445,0.074,12.5,0.005,0.8028
2005-05-05,96.455,96.505,96.435,96.495,0.0745,12.5,0.005,0.8029
2005-05-06,96.485,96.485,96.325,96.345,0.076,12.5,0.005,0.8048
2005-05-09,96.335,96.335,96.295,96.305,0.0755,12.5,0.005,0.808
2005-05-10,96.335,96.355,96.315,96.355,0.073,12.5,0.005,0.8088
2005-05-11,96.345,96.475,96.325,96.405,0.0775,12.5,0.005,0.8013
2005-05-12,96.405,96.455,96.385,96.445,0.0745,12.5,0.005,0.7994
2005-05-13,96.455,96.545,96.425,96.535,0.0765,12.5,0.005,0.7905
2005-05-16,96.505,96.535,96.475,96.515,0.076,12.5,0.005,0.7878
2005-05-17,96.495,96.535,96.475,96.505,0.075,12.5,0.005,0.7905
2005-05-18,96.485,96.535,96.485,96.495,0.073,12.5,0.005,0.794
2005-05-19,96.485,96.485,96.435,96.445,0.072,12.5,0.005,0.7943
2005-05-20,96.425,96.495,96.405,96.415,0.073,12.5,0.005,0.7899
2005-05-24,96.455,96.475,96.435,96.465,0.074,12.5,0.005,0.7941
2005-05-25,96.445,96.505,96.435,96.495,0.0745,12.5,0.005,0.7908
2005-05-26,96.485,96.515,96.475,96.495,0.073,12.5,0.005,0.7894
2005-05-27,96.515,96.545,96.495,96.525,0.073,12.5,0.005,0.7973
2005-05-30,96.525,96.535,96.505,96.525,0.0705,12.5,0.005,0.7961
2005-05-31,96.525,96.585,96.525,96.585,0.0705,12.5,0.005,0.7969
2005-06-01,96.595,96.645,96.585,96.635,0.071,12.5,0.005,0.8013
2005-06-02,96.615,96.635,96.585,96.605,0.071,12.5,0.005,0.8008
2005-06-03,96.605,96.645,96.575,96.605,0.071,12.5,0.005,0.8021
2005-06-06,96.585,96.605,96.585,96.595,0.0635,12.5,0.005,0.8035
2005-06-07,96.615,96.635,96.605,96.615,0.063,12.5,0.005,0.8027
2005-06-08,96.625,96.625,96.585,96.595,0.0625,12.5,0.005,0.7995
2005-06-09,96.575,96.605,96.565,96.585,0.057,12.5,0.005,0.7955
2005-06-10,96.585,96.585,96.485,96.505,0.0585,12.5,0.005,0.7991
2005-06-13,96.495,96.53,96.485,96.53,0.05475,12.5,0.005,0.7967
2005-06-14,96.535,96.545,96.51,96.515,0.0535,12.5,0.005,0.7984
2005-06-15,96.515,96.54,96.495,96.53,0.05275,12.5,0.005,0.8088
2005-06-16,96.54,96.57,96.525,96.565,0.0525,12.5,0.005,0.8091
2005-06-17,96.555,96.575,96.545,96.57,0.051,12.5,0.005,0.8134
2005-06-20,96.575,96.59,96.565,96.585,0.04775,12.5,0.005,0.8095
2005-06-21,96.59,96.59,96.565,96.585,0.046,12.5,0.005,0.8119
2005-06-22,96.595,96.625,96.595,96.62,0.0445,12.5,0.005,0.8102
2005-06-23,96.605,96.63,96.605,96.625,0.04375,12.5,0.005,0.8116
2005-06-24,96.635,96.645,96.63,96.64,0.04225,12.5,0.005,0.8105
2005-06-27,96.645,96.645,96.605,96.625,0.04275,12.5,0.005,0.8128
2005-06-28,96.615,96.62,96.595,96.605,0.04125,12.5,0.005,0.8115
2005-06-29,96.6,96.61,96.595,96.605,0.039,12.5,0.005,0.814
2005-06-30,96.61,96.615,96.59,96.595,0.03775,12.5,0.005,0.8162
2005-07-04,96.595,96.605,96.455,96.485,0.04175,12.5,0.005,0.8061
2005-07-05,96.485,96.515,96.425,96.425,0.04525,12.5,0.005,0.8042
2005-07-06,96.455,96.475,96.425,96.445,0.04575,12.5,0.005,0.8081
2005-07-07,96.605,96.605,96.495,96.505,0.05175,12.5,0.005,0.8142
2005-07-08,96.495,96.495,96.425,96.435,0.05375,12.5,0.005,0.8203
2005-07-11,96.425,96.445,96.405,96.425,0.05075,12.5,0.005,0.8211
2005-07-12,96.425,96.435,96.315,96.325,0.0545,12.5,0.005,0.8311
2005-07-13,96.315,96.365,96.295,96.345,0.05625,12.5,0.005,0.828
2005-07-14,96.355,96.405,96.305,96.365,0.059,12.5,0.005,0.8247
2005-07-15,96.385,96.385,96.345,96.375,0.05875,12.5,0.005,0.8194
2005-07-18,96.365,96.395,96.355,96.365,0.05925,12.5,0.005,0.822
2005-07-19,96.345,96.405,96.345,96.405,0.061,12.5,0.005,0.8198
2005-07-20,96.405,96.415,96.355,96.395,0.06275,12.5,0.005,0.8192
2005-07-21,96.375,96.415,96.355,96.405,0.06375,12.5,0.005,0.8217
2005-07-22,96.405,96.555,96.405,96.535,0.07,12.5,0.005,0.8202
2005-07-25,96.525,96.535,96.505,96.525,0.0705,12.5,0.005,0.8206
2005-07-26,96.525,96.525,96.465,96.475,0.0715,12.5,0.005,0.8131
2005-07-27,96.475,96.495,96.395,96.405,0.075,12.5,0.005,0.8089
2005-07-28,96.385,96.445,96.385,96.425,0.07725,12.5,0.005,0.8133
2005-07-29,96.395,96.445,96.365,96.385,0.08,12.5,0.005,0.8175
2005-08-02,96.375,96.425,96.355,96.395,0.076,12.5,0.005,0.8208
2005-08-03,96.405,96.435,96.395,96.425,0.0735,12.5,0.005,0.8219
2005-08-04,96.425,96.435,96.415,96.415,0.072,12.5,0.005,0.8239
2005-08-05,96.425,96.455,96.345,96.355,0.0695,12.5,0.005,0.8222
2005-08-08,96.365,96.375,96.335,96.345,0.0675,12.5,0.005,0.8231
2005-08-09,96.335,96.365,96.305,96.365,0.0685,12.5,0.005,0.8251
2005-08-10,96.385,96.385,96.315,96.335,0.066,12.5,0.005,0.826
2005-08-11,96.315,96.365,96.315,96.345,0.065,12.5,0.005,0.8332
2005-08-12,96.365,96.375,96.305,96.355,0.0635,12.5,0.005,0.8354
2005-08-15,96.335,96.345,96.325,96.335,0.063,12.5,0.005,0.8334
2005-08-16,96.335,96.375,96.305,96.365,0.0645,12.5,0.005,0.8344
2005-08-17,96.365,96.365,96.315,96.325,0.064,12.5,0.005,0.8243
2005-08-18,96.335,96.355,96.325,96.345,0.0625,12.5,0.005,0.8205
2005-08-19,96.335,96.355,96.305,96.315,0.062,12.5,0.005,0.8256
2005-08-22,96.305,96.305,96.255,96.265,0.0575,12.5,0.005,0.8317
2005-08-23,96.255,96.285,96.235,96.265,0.0585,12.5,0.005,0.835
2005-08-24,96.275,96.305,96.265,96.295,0.0575,12.5,0.005,0.8399
2005-08-25,96.315,96.395,96.295,96.375,0.0575,12.5,0.005,0.8389
2005-08-26,96.395,96.395,96.325,96.345,0.058,12.5,0.005,0.8335
2005-08-29,96.375,96.375,96.305,96.315,0.0575,12.5,0.005,0.8348
2005-08-30,96.305,96.385,96.295,96.375,0.0585,12.5,0.005,0.8391
2005-08-31,96.355,96.535,96.355,96.535,0.0655,12.5,0.005,0.8419
2005-09-01,96.515,96.765,96.495,96.745,0.078,12.5,0.005,0.8449
2005-09-02,96.735,96.775,96.605,96.645,0.081,12.5,0.005,0.8416
2005-09-06,96.575,96.595,96.525,96.545,0.085,12.5,0.005,0.8409
2005-09-07,96.535,96.545,96.455,96.485,0.0865,12.5,0.005,0.8415
2005-09-08,96.505,96.545,96.495,96.515,0.086,12.5,0.005,0.8463
2005-09-09,96.495,96.505,96.465,96.495,0.086,12.5,0.005,0.849
2005-09-12,96.485,96.485,96.445,96.465,0.085,12.5,0.005,0.8423
2005-09-13,96.465,96.495,96.465,96.475,0.085,12.5,0.005,0.8463
2005-09-14,96.485,96.495,96.425,96.445,0.085,12.5,0.005,0.8468
2005-09-15,96.465,96.475,96.415,96.435,0.0855,12.5,0.005,0.8439
2005-09-16,96.425,96.435,96.375,96.385,0.087,12.5,0.005,0.848
2005-09-19,96.39,96.45,96.385,96.445,0.08775,12.5,0.005,0.8562
2005-09-20,96.435,96.44,96.385,96.39,0.08775,12.5,0.005,0.8541
2005-09-21,96.395,96.415,96.395,96.4,0.0865,12.5,0.005,0.8564
2005-09-22,96.42,96.445,96.385,96.395,0.0875,12.5,0.005,0.8536
2005-09-23,96.38,96.38,96.315,96.32,0.0865,12.5,0.005,0.8545
2005-09-26,96.32,96.36,96.3,96.32,0.086,12.5,0.005,0.8527
2005-09-27,96.31,96.35,96.25,96.27,0.0875,12.5,0.005,0.8491
2005-09-28,96.28,96.29,96.23,96.26,0.086,12.5,0.005,0.8521
2005-09-29,96.27,96.31,96.21,96.22,0.082,12.5,0.005,0.8536
2005-09-30,96.22,96.24,96.18,96.2,0.0715,12.5,0.005,0.8598
2005-10-03,96.21,96.23,96.17,96.22,0.066,12.5,0.005,0.8578
2005-10-04,96.23,96.26,96.2,96.24,0.063,12.5,0.005,0.8529
2005-10-05,96.26,96.27,96.22,96.25,0.061,12.5,0.005,0.8458
2005-10-06,96.27,96.28,96.24,96.26,0.06,12.5,0.005,0.8468
2005-10-07,96.25,96.28,96.19,96.2,0.062,12.5,0.005,0.8516
2005-10-11,96.2,96.21,96.15,96.18,0.0625,12.5,0.005,0.8503
2005-10-12,96.18,96.2,96.14,96.17,0.064,12.5,0.005,0.8543
2005-10-13,96.15,96.19,96.1,96.17,0.065,12.5,0.005,0.8451
2005-10-14,96.15,96.18,96.13,96.16,0.0645,12.5,0.005,0.8426
2005-10-17,96.15,96.16,96.12,96.12,0.0635,12.5,0.005,0.8477
2005-10-18,96.13,96.13,96.06,96.08,0.06375,12.5,0.005,0.8492
2005-10-19,96.13,96.13,96.04,96.04,0.06525,12.5,0.005,0.8508
2005-10-20,96.01,96.09,96.01,96.08,0.068,12.5,0.005,0.8487
2005-10-21,96.09,96.11,96.07,96.08,0.067,12.5,0.005,0.8419
2005-10-24,96.06,96.08,96.05,96.07,0.0645,12.5,0.005,0.843
2005-10-25,96.04,96.06,96.02,96.03,0.064,12.5,0.005,0.8511
2005-10-26,96.01,96.02,95.97,96,0.062,12.5,0.005,0.8547
2005-10-27,96.01,96.04,96,96.02,0.061,12.5,0.005,0.8527
2005-10-28,96.05,96.05,95.97,95.99,0.06,12.5,0.005,0.8494
2005-10-31,95.97,96.01,95.96,96,0.0595,12.5,0.005,0.8458
2005-11-01,96,96,95.95,95.96,0.059,12.5,0.005,0.8508
2005-11-02,95.94,95.98,95.93,95.96,0.0585,12.5,0.005,0.8477
2005-11-03,95.96,95.99,95.94,95.95,0.0585,12.5,0.005,0.8464
2005-11-04,95.93,95.95,95.9,95.92,0.059,12.5,0.005,0.8448
2005-11-07,95.93,95.94,95.9,95.91,0.0565,12.5,0.005,0.8427
2005-11-08,95.93,95.94,95.91,95.92,0.055,12.5,0.005,0.8442
2005-11-09,95.92,95.94,95.88,95.89,0.055,12.5,0.005,0.8425
2005-11-10,95.88,95.91,95.88,95.89,0.052,12.5,0.005,0.8396
2005-11-14,95.89,95.89,95.83,95.84,0.0525,12.5,0.005,0.8382
2005-11-15,95.84,95.87,95.83,95.84,0.0525,12.5,0.005,0.8384
2005-11-16,95.83,95.89,95.83,95.86,0.052,12.5,0.005,0.8376
2005-11-17,95.86,95.9,95.84,95.87,0.0505,12.5,0.005,0.8421
2005-11-18,95.85,95.86,95.82,95.82,0.049,12.5,0.005,0.8411
2005-11-21,95.82,95.82,95.75,95.79,0.0505,12.5,0.005,0.8457
2005-11-22,95.78,95.88,95.75,95.88,0.0555,12.5,0.005,0.8517
2005-11-23,95.86,95.87,95.81,95.82,0.0565,12.5,0.005,0.8531
2005-11-24,95.82,95.85,95.81,95.83,0.0555,12.5,0.005,0.8534
2005-11-25,95.86,95.86,95.81,95.82,0.056,12.5,0.005,0.8552
2005-11-28,95.8,95.84,95.79,95.83,0.0545,12.5,0.005,0.8565
2005-11-29,95.83,95.83,95.78,95.79,0.0545,12.5,0.005,0.8554
2005-11-30,95.78,95.79,95.74,95.76,0.0545,12.5,0.005,0.8579
2005-12-01,95.76,95.78,95.74,95.77,0.054,12.5,0.005,0.8574
2005-12-02,95.75,95.77,95.72,95.76,0.054,12.5,0.005,0.8602
2005-12-05,95.75,95.77,95.73,95.75,0.0535,12.5,0.005,0.8642
2005-12-06,95.76,95.83,95.76,95.77,0.0555,12.5,0.005,0.864
2005-12-07,95.77,95.79,95.76,95.77,0.0555,12.5,0.005,0.8622
2005-12-08,95.77,95.8,95.77,95.78,0.054,12.5,0.005,0.863
2005-12-09,95.77,95.78,95.75,95.75,0.054,12.5,0.005,0.8643
2005-12-12,95.75,95.76,95.71,95.72,0.0535,12.5,0.005,0.8689
2005-12-13,95.73,95.77,95.71,95.75,0.0545,12.5,0.005,0.8695
2005-12-14,95.77,95.8,95.74,95.77,0.0545,12.5,0.005,0.8681
2005-12-15,95.76,95.79,95.72,95.77,0.055,12.5,0.005,0.8632
2005-12-16,95.78,95.83,95.77,95.8,0.0555,12.5,0.005,0.8629
2005-12-19,95.8,95.81,95.78,95.81,0.0535,12.5,0.005,0.8553
2005-12-20,95.79,95.8,95.77,95.78,0.049,12.5,0.005,0.853
2005-12-21,95.79,95.79,95.76,95.76,0.047,12.5,0.005,0.8582
2005-12-22,95.78,95.78,95.75,95.76,0.0465,12.5,0.005,0.8574
2005-12-23,95.75,95.76,95.72,95.76,0.046,12.5,0.005,0.8576
2005-12-28,95.76,95.78,95.75,95.78,0.045,12.5,0.005,0.858
2005-12-29,95.77,95.79,95.73,95.73,0.0455,12.5,0.005,0.8589
2005-12-30,95.75,95.75,95.68,95.69,0.0465,12.5,0.005,0.8605
2006-01-03,95.69,95.74,95.67,95.74,0.048,12.5,0.005,0.8651
2006-01-04,95.78,95.93,95.76,95.92,0.055,12.5,0.005,0.8711
2006-01-05,95.91,96.01,95.87,96,0.06,12.5,0.005,0.8604
2006-01-06,95.97,96.04,95.9,95.94,0.063,12.5,0.005,0.858
2006-01-09,95.94,95.95,95.9,95.93,0.064,12.5,0.005,0.856
2006-01-10,95.91,95.92,95.86,95.86,0.066,12.5,0.005,0.8576
2006-01-11,95.86,95.87,95.82,95.82,0.067,12.5,0.005,0.8628
2006-01-12,95.84,95.86,95.79,95.84,0.068,12.5,0.005,0.86
2006-01-13,95.84,95.88,95.82,95.87,0.068,12.5,0.005,0.8618
2006-01-16,95.84,95.89,95.84,95.87,0.0675,12.5,0.005,0.8633
2006-01-17,95.88,95.9,95.87,95.89,0.0655,12.5,0.005,0.8589
2006-01-18,95.89,95.97,95.86,95.9,0.068,12.5,0.005,0.8541
2006-01-19,95.89,95.89,95.84,95.86,0.0695,12.5,0.005,0.8596
2006-01-20,95.87,95.88,95.84,95.88,0.0695,12.5,0.005,0.8677
2006-01-23,95.87,95.91,95.85,95.85,0.071,12.5,0.005,0.8699
2006-01-24,95.85,95.95,95.83,95.92,0.0755,12.5,0.005,0.8684
2006-01-25,95.89,95.91,95.86,95.87,0.0765,12.5,0.005,0.8692
2006-01-26,95.87,95.9,95.83,95.85,0.0785,12.5,0.005,0.8688
2006-01-27,95.87,95.89,95.83,95.83,0.0785,12.5,0.005,0.8699
2006-01-30,95.81,95.82,95.78,95.81,0.0775,12.5,0.005,0.8732
2006-01-31,95.82,95.85,95.8,95.83,0.0765,12.5,0.005,0.878
2006-02-01,95.83,95.83,95.78,95.8,0.0695,12.5,0.005,0.8761
2006-02-02,95.8,95.81,95.76,95.77,0.065,12.5,0.005,0.8735
2006-02-03,95.77,95.81,95.73,95.75,0.062,12.5,0.005,0.8737
2006-02-06,95.75,95.76,95.69,95.69,0.063,12.5,0.005,0.872
2006-02-07,95.7,95.72,95.67,95.69,0.062,12.5,0.005,0.867
2006-02-08,95.71,95.71,95.65,95.66,0.0625,12.5,0.005,0.8701
2006-02-09,95.65,95.71,95.65,95.68,0.062,12.5,0.005,0.8729
2006-02-10,95.71,95.75,95.69,95.7,0.0625,12.5,0.005,0.8676
2006-02-13,95.69,95.73,95.68,95.71,0.0625,12.5,0.005,0.8656
2006-02-14,95.72,95.72,95.68,95.7,0.063,12.5,0.005,0.8673
2006-02-15,95.71,95.74,95.68,95.71,0.0605,12.5,0.005,0.8646
2006-02-16,95.71,95.74,95.71,95.73,0.059,12.5,0.005,0.8641
2006-02-17,95.74,95.77,95.74,95.77,0.059,12.5,0.005,0.8692
2006-02-20,95.76,95.81,95.75,95.8,0.059,12.5,0.005,0.8711
2006-02-21,95.79,95.8,95.75,95.76,0.0555,12.5,0.005,0.8721
2006-02-22,95.75,95.78,95.72,95.77,0.0555,12.5,0.005,0.8705
2006-02-23,95.75,95.77,95.72,95.74,0.0545,12.5,0.005,0.8674
2006-02-24,95.76,95.77,95.69,95.72,0.0555,12.5,0.005,0.8707
2006-02-27,95.71,95.73,95.7,95.71,0.0545,12.5,0.005,0.8765
2006-02-28,95.7,95.79,95.7,95.78,0.0565,12.5,0.005,0.8795
2006-03-01,95.78,95.8,95.75,95.76,0.0565,12.5,0.005,0.8811
2006-03-02,95.76,95.79,95.74,95.79,0.0565,12.5,0.005,0.8838
2006-03-03,95.78,95.79,95.75,95.77,0.0545,12.5,0.005,0.8815
2006-03-06,95.76,95.8,95.75,95.78,0.0535,12.5,0.005,0.8777
2006-03-07,95.76,95.86,95.74,95.85,0.057,12.5,0.005,0.8695
2006-03-08,95.86,95.89,95.83,95.89,0.057,12.5,0.005,0.8649
2006-03-09,95.87,95.88,95.82,95.83,0.0575,12.5,0.005,0.8621
2006-03-10,95.81,95.84,95.79,95.8,0.0565,12.5,0.005,0.8617
2006-03-13,95.77,95.82,95.77,95.81,0.0565,12.5,0.005,0.8637
2006-03-14,95.82,95.86,95.815,95.855,0.057,12.5,0.005,0.864
2006-03-15,95.85,95.865,95.84,95.84,0.05525,12.5,0.005,0.8661
2006-03-16,95.845,95.9,95.845,95.885,0.05675,12.5,0.005,0.8679
2006-03-17,95.87,95.885,95.845,95.855,0.05675,12.5,0.005,0.8636
2006-03-20,95.86,95.86,95.84,95.845,0.05475,12.5,0.005,0.8615
2006-03-21,95.835,95.845,95.82,95.83,0.0535,12.5,0.005,0.8587
2006-03-22,95.83,95.83,95.78,95.8,0.053,12.5,0.005,0.8571
2006-03-23,95.81,95.83,95.77,95.79,0.0535,12.5,0.005,0.8585
2006-03-24,95.79,95.85,95.77,95.83,0.0535,12.5,0.005,0.8565
2006-03-27,95.82,95.82,95.78,95.8,0.0545,12.5,0.005,0.8555
2006-03-28,95.77,95.79,95.73,95.74,0.0535,12.5,0.005,0.8541
2006-03-29,95.72,95.73,95.7,95.71,0.053,12.5,0.005,0.8533
2006-03-30,95.72,95.75,95.7,95.71,0.053,12.5,0.005,0.8623
2006-03-31,95.72,95.75,95.7,95.74,0.0535,12.5,0.005,0.8557
2006-04-03,95.72,95.73,95.68,95.7,0.054,12.5,0.005,0.8539
2006-04-04,95.7,95.72,95.65,95.68,0.0515,12.5,0.005,0.8597
2006-04-05,95.71,95.73,95.69,95.72,0.051,12.5,0.005,0.8605
2006-04-06,95.68,95.73,95.68,95.69,0.05,12.5,0.005,0.8674
2006-04-07,95.69,95.7,95.59,95.65,0.053,12.5,0.005,0.8699
2006-04-10,95.62,95.65,95.61,95.62,0.0525,12.5,0.005,0.8709
2006-04-11,95.63,95.64,95.61,95.63,0.0515,12.5,0.005,0.8749
2006-04-12,95.64,95.66,95.63,95.64,0.05175,12.5,0.005,0.8719
2006-04-13,95.62,95.67,95.62,95.64,0.05125,12.5,0.005,0.8687
2006-04-17,95.68,95.73,95.62,95.72,0.05475,12.5,0.005,0.873
2006-04-18,95.73,95.8,95.73,95.8,0.05775,12.5,0.005,0.8768
2006-04-19,95.81,95.81,95.73,95.76,0.0605,12.5,0.005,0.8806
2006-04-20,95.75,95.76,95.71,95.75,0.0605,12.5,0.005,0.8779
2006-04-21,95.75,95.79,95.74,95.78,0.06,12.5,0.005,0.8792
2006-04-24,95.77,95.79,95.76,95.78,0.0575,12.5,0.005,0.8792
2006-04-25,95.77,95.77,95.64,95.68,0.062,12.5,0.005,0.8839
2006-04-26,95.66,95.68,95.63,95.65,0.061,12.5,0.005,0.8864
2006-04-27,95.66,95.72,95.62,95.7,0.064,12.5,0.005,0.8906
2006-04-28,95.7,95.74,95.68,95.72,0.0645,12.5,0.005,0.8955
2006-05-01,95.71,95.72,95.67,95.67,0.0645,12.5,0.005,0.8982
2006-05-02,95.67,95.7,95.65,95.69,0.064,12.5,0.005,0.9044
2006-05-03,95.68,95.69,95.64,95.65,0.063,12.5,0.005,0.9026
2006-05-04,95.65,95.68,95.63,95.68,0.063,12.5,0.005,0.9032
2006-05-05,95.67,95.68,95.64,95.65,0.0625,12.5,0.005,0.9044
2006-05-08,95.65,95.66,95.62,95.63,0.059,12.5,0.005,0.8994
2006-05-09,95.63,95.69,95.63,95.67,0.06,12.5,0.005,0.9095
2006-05-10,95.69,95.71,95.65,95.67,0.0615,12.5,0.005,0.9089
2006-05-11,95.67,95.73,95.66,95.73,0.0635,12.5,0.005,0.9066
2006-05-12,95.76,95.79,95.7,95.76,0.0655,12.5,0.005,0.9011
2006-05-15,95.77,95.77,95.72,95.76,0.0625,12.5,0.005,0.8985
2006-05-16,95.75,95.78,95.74,95.77,0.0605,12.5,0.005,0.9035
2006-05-17,95.76,95.76,95.72,95.74,0.059,12.5,0.005,0.8977
2006-05-18,95.74,95.81,95.7,95.81,0.062,12.5,0.005,0.8924
2006-05-19,95.79,95.8,95.75,95.76,0.0625,12.5,0.005,0.8943
2006-05-23,95.77,95.79,95.75,95.78,0.063,12.5,0.005,0.889
2006-05-24,95.79,95.84,95.71,95.73,0.0625,12.5,0.005,0.8927
2006-05-25,95.72,95.73,95.71,95.71,0.061,12.5,0.005,0.9031
2006-05-26,95.71,95.72,95.68,95.69,0.058,12.5,0.005,0.9042
2006-05-29,95.68,95.69,95.64,95.64,0.0575,12.5,0.005,0.9041
2006-05-30,95.64,95.67,95.64,95.65,0.0565,12.5,0.005,0.9102
2006-05-31,95.65,95.67,95.61,95.61,0.057,12.5,0.005,0.9078
2006-06-01,95.61,95.63,95.6,95.62,0.056,12.5,0.005,0.9065
2006-06-02,95.63,95.68,95.62,95.68,0.0565,12.5,0.005,0.9081
2006-06-05,95.66,95.68,95.65,95.65,0.056,12.5,0.005,0.9025
2006-06-06,95.64,95.65,95.62,95.62,0.0555,12.5,0.005,0.899
2006-06-07,95.63,95.63,95.6,95.62,0.054,12.5,0.005,0.8986
2006-06-08,95.64,95.64,95.61,95.62,0.0525,12.5,0.005,0.8903
2006-06-09,95.64,95.64,95.49,95.5,0.0565,12.5,0.005,0.9039
2006-06-12,95.51,95.53,95.5,95.52,0.0535,12.5,0.005,0.9096
2006-06-13,95.54,95.56,95.52,95.55,0.053,12.5,0.005,0.8982
2006-06-14,95.54,95.56,95.52,95.52,0.053,12.5,0.005,0.8975
2006-06-15,95.51,95.52,95.49,95.51,0.052,12.5,0.005,0.9
2006-06-16,95.52,95.53,95.5,95.51,0.048,12.5,0.005,0.8904
2006-06-19,95.5,95.515,95.495,95.5,0.046,12.5,0.005,0.8929
2006-06-20,95.505,95.505,95.42,95.42,0.04825,12.5,0.005,0.894
2006-06-21,95.43,95.46,95.38,95.45,0.04575,12.5,0.005,0.9017
2006-06-22,95.46,95.46,95.42,95.43,0.04675,12.5,0.005,0.8949
2006-06-23,95.405,95.445,95.39,95.4,0.0475,12.5,0.005,0.8906
2006-06-26,95.39,95.405,95.37,95.37,0.04675,12.5,0.005,0.8899
2006-06-27,95.385,95.395,95.37,95.39,0.0465,12.5,0.005,0.8899
2006-06-28,95.38,95.39,95.365,95.37,0.04475,12.5,0.005,0.8902
2006-06-29,95.36,95.46,95.36,95.44,0.04825,12.5,0.005,0.9006
2006-06-30,95.435,95.465,95.39,95.42,0.049,12.5,0.005,0.8959
2006-07-04,95.39,95.42,95.39,95.4,0.049,12.5,0.005,0.9041
2006-07-05,95.4,95.41,95.375,95.39,0.04925,12.5,0.005,0.8992
2006-07-06,95.4,95.42,95.39,95.4,0.04925,12.5,0.005,0.8982
2006-07-07,95.405,95.53,95.405,95.52,0.05425,12.5,0.005,0.8977
2006-07-10,95.51,95.56,95.495,95.555,0.05,12.5,0.005,0.8895
2006-07-11,95.55,95.65,95.53,95.62,0.0545,12.5,0.005,0.8831
