time,open,high,low,close,Average True Range,Tick value,Tick size,AUDUSD FX
2010-02-23,94.982,95.012,94.952,94.992,0.1105,15,0.005,0.8914
2010-02-24,94.992,95.092,94.942,95.062,0.111,15,0.005,0.8937
2010-02-25,95.052,95.092,94.982,95.092,0.1095,15,0.005,0.8883
2010-02-26,95.092,95.172,95.082,95.122,0.1055,15,0.005,0.8954
2010-03-01,95.122,95.142,95.072,95.092,0.1015,15,0.005,0.9009
2010-03-02,95.092,95.142,95.052,95.102,0.0945,15,0.005,0.9035
2010-03-03,95.102,95.142,95.082,95.102,0.094,15,0.005,0.9059
2010-03-04,95.102,95.122,95.082,95.122,0.0915,15,0.005,0.9001
2010-03-05,95.132,95.142,95.092,95.102,0.0875,15,0.005,0.9077
2010-03-08,95.102,95.112,94.962,94.982,0.0895,15,0.005,0.9092
2010-03-09,94.982,95.002,94.947,94.967,0.08775,15,0.005,0.9141
2010-03-10,94.967,94.997,94.912,94.932,0.0865,15,0.005,0.9155
2010-03-11,94.927,94.942,94.817,94.827,0.08425,15,0.005,0.9154
2010-03-12,94.827,94.852,94.802,94.837,0.08275,15,0.005,0.9152
2010-03-15,94.837,94.857,94.782,94.827,0.082,15,0.005,0.9146
2010-03-16,94.827,94.867,94.797,94.857,0.0825,15,0.005,0.9185
2010-03-17,94.857,94.927,94.827,94.837,0.083,15,0.005,0.9237
2010-03-18,94.837,94.877,94.787,94.867,0.0845,15,0.005,0.9207
2010-03-19,94.877,94.877,94.817,94.827,0.082,15,0.005,0.9154
2010-03-22,94.827,94.847,94.787,94.807,0.082,15,0.005,0.9183
2010-03-23,94.797,94.837,94.777,94.817,0.082,15,0.005,0.9188
2010-03-24,94.817,94.827,94.737,94.767,0.079,15,0.005,0.9074
2010-03-25,94.757,94.767,94.667,94.717,0.0785,15,0.005,0.9074
2010-03-26,94.717,94.787,94.657,94.757,0.0805,15,0.005,0.9041
2010-03-29,94.747,94.767,94.697,94.707,0.0805,15,0.005,0.9177
2010-03-30,94.697,94.717,94.647,94.687,0.0795,15,0.005,0.9197
2010-03-31,94.687,94.747,94.657,94.737,0.081,15,0.005,0.9172
2010-04-01,94.737,94.777,94.717,94.777,0.082,15,0.005,0.9211
2010-04-02,94.767,94.777,94.747,94.757,0.081,15,0.005,0.9194
2010-04-06,94.707,94.727,94.647,94.667,0.079,15,0.005,0.9284
2010-04-07,94.667,94.707,94.657,94.687,0.07875,15,0.005,0.9268
2010-04-08,94.687,94.747,94.677,94.747,0.078,15,0.005,0.9288
2010-04-09,94.747,94.797,94.697,94.717,0.07675,15,0.005,0.9332
2010-04-12,94.707,94.727,94.657,94.717,0.07775,15,0.005,0.9275
2010-04-13,94.717,94.787,94.707,94.767,0.078,15,0.005,0.9291
2010-04-14,94.757,94.777,94.707,94.727,0.078,15,0.005,0.9351
2010-04-15,94.717,94.747,94.667,94.697,0.077,15,0.005,0.9345
2010-04-16,94.697,94.747,94.687,94.737,0.0755,15,0.005,0.9243
2010-04-19,94.737,94.837,94.727,94.827,0.078,15,0.005,0.9239
2010-04-20,94.837,94.847,94.747,94.757,0.08,15,0.005,0.9318
2010-04-21,94.747,94.747,94.657,94.677,0.082,15,0.005,0.9268
2010-04-22,94.667,94.717,94.657,94.697,0.0805,15,0.005,0.9275
2010-04-23,94.707,94.757,94.657,94.737,0.0805,15,0.005,0.9278
2010-04-26,94.737,94.747,94.687,94.707,0.077,15,0.005,0.9269
2010-04-27,94.687,94.747,94.677,94.747,0.077,15,0.005,0.9155
2010-04-28,94.737,94.867,94.727,94.797,0.0805,15,0.005,0.9253
2010-04-29,94.797,94.857,94.717,94.767,0.083,15,0.005,0.9277
2010-04-30,94.757,94.797,94.727,94.767,0.0835,15,0.005,0.9243
2010-05-03,94.757,94.787,94.667,94.687,0.088,15,0.005,0.9261
2010-05-04,94.677,94.757,94.657,94.737,0.0875,15,0.005,0.9089
2010-05-05,94.737,94.837,94.727,94.827,0.0905,15,0.005,0.9062
2010-05-06,94.807,94.947,94.807,94.947,0.094,15,0.005,0.8851
2010-05-07,94.947,95.217,94.897,95.097,0.105,15,0.005,0.888
2010-05-10,95.107,95.167,94.897,94.937,0.115,15,0.005,0.9028
2010-05-11,94.957,95.037,94.887,95.037,0.1185,15,0.005,0.8952
2010-05-12,95.027,95.067,94.967,95.067,0.12,15,0.005,0.8936
2010-05-13,95.057,95.067,94.967,94.987,0.121,15,0.005,0.8961
2010-05-14,94.967,95.047,94.967,95.037,0.122,15,0.005,0.8859
2010-05-17,95.037,95.197,95.027,95.157,0.125,15,0.005,0.8774
2010-05-18,95.137,95.207,95.087,95.137,0.126,15,0.005,0.8645
2010-05-19,95.127,95.297,95.097,95.257,0.131,15,0.005,0.8472
2010-05-20,95.247,95.347,95.217,95.287,0.1345,15,0.005,0.8172
2010-05-21,95.277,95.467,95.247,95.347,0.1405,15,0.005,0.8318
2010-05-24,95.327,95.417,95.317,95.347,0.1425,15,0.005,0.8265
2010-05-25,95.337,95.487,95.327,95.487,0.147,15,0.005,0.8278
2010-05-26,95.487,95.537,95.377,95.417,0.148,15,0.005,0.8215
2010-05-27,95.417,95.437,95.307,95.327,0.1475,15,0.005,0.8514
2010-05-28,95.307,95.327,95.237,95.287,0.1485,15,0.005,0.8474
2010-05-31,95.287,95.387,95.257,95.337,0.149,15,0.005,0.8459
2010-06-01,95.347,95.407,95.347,95.367,0.1475,15,0.005,0.8312
2010-06-02,95.387,95.447,95.347,95.397,0.147,15,0.005,0.8421
2010-06-03,95.387,95.407,95.257,95.277,0.1475,15,0.005,0.8448
2010-06-04,95.277,95.297,95.247,95.287,0.134,15,0.005,0.8234
2010-06-07,95.267,95.467,95.267,95.437,0.1305,15,0.005,0.8104
2010-06-08,95.417,95.477,95.367,95.397,0.1285,15,0.005,0.8278
2010-06-09,95.407,95.437,95.357,95.407,0.1275,15,0.005,0.8279
2010-06-10,95.397,95.412,95.337,95.352,0.12625,15,0.005,0.8502
2010-06-11,95.352,95.357,95.262,95.292,0.127,15,0.005,0.8503
2010-06-14,95.287,95.337,95.282,95.312,0.12125,15,0.005,0.8587
2010-06-15,95.302,95.362,95.257,95.367,0.1205,15,0.005,0.8656
2010-06-16,95.347,95.367,95.267,95.287,0.1155,15,0.005,0.864
2010-06-17,95.287,95.367,95.277,95.337,0.1135,15,0.005,0.8686
2010-06-18,95.327,95.357,95.287,95.307,0.106,15,0.005,0.872
2010-06-21,95.307,95.347,95.197,95.217,0.1085,15,0.005,0.8765
2010-06-22,95.217,95.277,95.177,95.277,0.1055,15,0.005,0.8716
2010-06-23,95.277,95.377,95.257,95.367,0.1035,15,0.005,0.8739
2010-06-24,95.367,95.397,95.327,95.377,0.1005,15,0.005,0.8667
2010-06-25,95.377,95.477,95.377,95.467,0.101,15,0.005,0.8741
2010-06-28,95.457,95.507,95.447,95.507,0.0975,15,0.005,0.8722
2010-06-29,95.497,95.587,95.497,95.577,0.0985,15,0.005,0.8487
2010-06-30,95.587,95.677,95.577,95.657,0.0985,15,0.005,0.8408
2010-07-01,95.637,95.767,95.617,95.697,0.0985,15,0.005,0.8434
2010-07-02,95.687,95.737,95.617,95.677,0.102,15,0.005,0.8416
2010-07-05,95.677,95.727,95.647,95.677,0.096,15,0.005,0.8393
2010-07-06,95.667,95.737,95.657,95.687,0.0945,15,0.005,0.8527
2010-07-07,95.687,95.707,95.637,95.697,0.094,15,0.005,0.8643
2010-07-08,95.687,95.697,95.527,95.557,0.09875,15,0.005,0.8774
2010-07-09,95.557,95.587,95.527,95.577,0.097,15,0.005,0.8776
2010-07-12,95.577,95.587,95.537,95.597,0.09675,15,0.005,0.8759
2010-07-13,95.587,95.627,95.567,95.627,0.0945,15,0.005,0.8833
2010-07-14,95.627,95.697,95.507,95.537,0.099,15,0.005,0.8851
2010-07-15,95.547,95.597,95.527,95.597,0.098,15,0.005,0.8844
2010-07-16,95.577,95.617,95.527,95.577,0.099,15,0.005,0.8689
2010-07-19,95.557,95.657,95.557,95.607,0.0965,15,0.005,0.8684
2010-07-20,95.597,95.617,95.467,95.487,0.099,15,0.005,0.8839
2010-07-21,95.477,95.527,95.417,95.507,0.0985,15,0.005,0.8781
2010-07-22,95.507,95.557,95.447,95.527,0.1005,15,0.005,0.8933
2010-07-23,95.517,95.517,95.437,95.457,0.1,15,0.005,0.8957
2010-07-26,95.457,95.467,95.377,95.427,0.1015,15,0.005,0.9026
2010-07-27,95.427,95.437,95.377,95.417,0.1,15,0.005,0.9024
2010-07-28,95.397,95.557,95.357,95.517,0.105,15,0.005,0.8932
2010-07-29,95.517,95.557,95.477,95.497,0.1015,15,0.005,0.9005
2010-07-30,95.487,95.587,95.467,95.577,0.1015,15,0.005,0.9042
2010-08-02,95.567,95.627,95.517,95.537,0.103,15,0.005,0.9137
2010-08-03,95.527,95.607,95.507,95.577,0.104,15,0.005,0.9127
2010-08-04,95.577,95.607,95.557,95.577,0.103,15,0.005,0.9166
2010-08-05,95.567,95.587,95.527,95.547,0.0975,15,0.005,0.9161
2010-08-06,95.537,95.567,95.517,95.527,0.097,15,0.005,0.9183
2010-08-09,95.527,95.587,95.517,95.547,0.098,15,0.005,0.9165
2010-08-10,95.557,95.567,95.517,95.557,0.0975,15,0.005,0.9135
2010-08-11,95.547,95.627,95.537,95.617,0.0925,15,0.005,0.897
2010-08-12,95.617,95.727,95.617,95.647,0.0945,15,0.005,0.8963
2010-08-13,95.637,95.667,95.597,95.607,0.0935,15,0.005,0.8929
2010-08-16,95.617,95.677,95.607,95.657,0.092,15,0.005,0.8982
2010-08-17,95.657,95.707,95.647,95.677,0.0875,15,0.005,0.9053
2010-08-18,95.677,95.687,95.607,95.687,0.086,15,0.005,0.8983
2010-08-19,95.687,95.767,95.687,95.717,0.0845,15,0.005,0.8927
2010-08-20,95.707,95.777,95.697,95.737,0.084,15,0.005,0.8939
2010-08-23,95.727,95.767,95.677,95.717,0.084,15,0.005,0.8913
2010-08-24,95.717,95.797,95.707,95.777,0.0855,15,0.005,0.8817
2010-08-25,95.787,95.867,95.777,95.857,0.08,15,0.005,0.884
2010-08-26,95.847,95.927,95.797,95.847,0.0825,15,0.005,0.8863
2010-08-27,95.837,95.867,95.797,95.837,0.08,15,0.005,0.8989
2010-08-30,95.837,95.867,95.757,95.817,0.08,15,0.005,0.8918
2010-08-31,95.817,95.937,95.807,95.927,0.0815,15,0.005,0.8906
2010-09-01,95.927,95.957,95.827,95.837,0.0855,15,0.005,0.9117
2010-09-02,95.847,95.857,95.737,95.817,0.0885,15,0.005,0.911
2010-09-03,95.807,95.817,95.767,95.787,0.0885,15,0.005,0.9166
2010-09-06,95.777,95.787,95.647,95.667,0.092,15,0.005,0.9176
2010-09-07,95.667,95.697,95.637,95.697,0.0925,15,0.005,0.9106
2010-09-08,95.707,95.737,95.687,95.717,0.0905,15,0.005,0.9182
2010-09-09,95.702,95.717,95.577,95.597,0.092,15,0.005,0.9229
2010-09-10,95.602,95.612,95.527,95.577,0.09275,15,0.005,0.9266
2010-09-13,95.567,95.567,95.452,95.477,0.0955,15,0.005,0.936
2010-09-14,95.482,95.527,95.457,95.512,0.096,15,0.005,0.9397
2010-09-15,95.512,95.547,95.462,95.477,0.09625,15,0.005,0.9382
2010-09-16,95.482,95.502,95.402,95.502,0.09725,15,0.005,0.9369
2010-09-17,95.492,95.492,95.392,95.412,0.09875,15,0.005,0.9363
2010-09-20,95.412,95.452,95.322,95.342,0.10075,15,0.005,0.9472
2010-09-21,95.332,95.342,95.232,95.312,0.10175,15,0.005,0.9552
2010-09-22,95.322,95.332,95.242,95.322,0.10175,15,0.005,0.9568
2010-09-23,95.312,95.362,95.292,95.322,0.09875,15,0.005,0.9489
2010-09-24,95.322,95.382,95.302,95.362,0.09925,15,0.005,0.9592
2010-09-27,95.342,95.362,95.282,95.292,0.09775,15,0.005,0.9609
2010-09-28,95.302,95.352,95.292,95.352,0.09425,15,0.005,0.9676
2010-09-29,95.362,95.382,95.312,95.342,0.09125,15,0.005,0.9697
2010-09-30,95.332,95.432,95.322,95.422,0.09075,15,0.005,0.9671
2010-10-01,95.422,95.422,95.342,95.352,0.09225,15,0.005,0.9724
2010-10-04,95.342,95.362,95.302,95.362,0.08825,15,0.005,0.9683
2010-10-05,95.352,95.482,95.272,95.472,0.09575,15,0.005,0.9717
2010-10-06,95.472,95.502,95.392,95.402,0.09875,15,0.005,0.9775
2010-10-07,95.402,95.422,95.242,95.262,0.10075,15,0.005,0.9825
2010-10-08,95.262,95.332,95.252,95.322,0.1005,15,0.005,0.985
2010-10-11,95.322,95.352,95.282,95.332,0.09775,15,0.005,0.9838
2010-10-12,95.332,95.382,95.312,95.382,0.09775,15,0.005,0.9863
2010-10-13,95.382,95.402,95.322,95.382,0.0975,15,0.005,0.9905
2010-10-14,95.372,95.402,95.342,95.392,0.0955,15,0.005,0.9942
2010-10-15,95.392,95.402,95.342,95.352,0.093,15,0.005,0.9907
2010-10-18,95.342,95.352,95.282,95.322,0.09,15,0.005,0.9889
2010-10-19,95.322,95.342,95.282,95.302,0.0875,15,0.005,0.9686
2010-10-20,95.302,95.362,95.282,95.342,0.087,15,0.005,0.9871
2010-10-21,95.342,95.352,95.292,95.322,0.0865,15,0.005,0.9772
2010-10-22,95.322,95.342,95.282,95.292,0.0855,15,0.005,0.9828
2010-10-25,95.292,95.302,95.202,95.222,0.0865,15,0.005,0.9905
2010-10-26,95.212,95.242,95.192,95.242,0.086,15,0.005,0.9854
2010-10-27,95.232,95.332,95.192,95.322,0.0895,15,0.005,0.972
2010-10-28,95.312,95.332,95.262,95.322,0.0875,15,0.005,0.9789
2010-10-29,95.312,95.352,95.282,95.332,0.087,15,0.005,0.9835
2010-11-01,95.332,95.352,95.292,95.302,0.087,15,0.005,0.9871
2010-11-02,95.302,95.322,95.162,95.212,0.0845,15,0.005,0.9995
2010-11-03,95.202,95.232,95.192,95.222,0.081,15,0.005,1.0062
2010-11-04,95.212,95.232,95.182,95.192,0.0745,15,0.005,1.0149
2010-11-05,95.192,95.192,95.112,95.162,0.0745,15,0.005,1.0159
2010-11-08,95.162,95.172,95.082,95.122,0.0755,15,0.005,1.0136
2010-11-09,95.122,95.152,95.102,95.142,0.0745,15,0.005,1.0035
2010-11-10,95.132,95.162,95.072,95.102,0.075,15,0.005,1.0053
2010-11-11,95.092,95.152,95.032,95.132,0.078,15,0.005,0.9979
2010-11-12,95.112,95.142,95.082,95.142,0.078,15,0.005,0.9847
2010-11-15,95.142,95.182,95.042,95.092,0.0815,15,0.005,0.9853
2010-11-16,95.082,95.112,95.032,95.112,0.0825,15,0.005,0.9767
2010-11-17,95.112,95.162,95.082,95.112,0.0825,15,0.005,0.9797
2010-11-18,95.102,95.102,95.042,95.062,0.083,15,0.005,0.9899
2010-11-19,95.052,95.062,94.982,95.052,0.084,15,0.005,0.9866
2010-11-22,95.052,95.062,95.002,95.022,0.082,15,0.005,0.9887
2010-11-23,95.022,95.082,95.002,95.082,0.0835,15,0.005,0.9723
2010-11-24,95.082,95.132,95.072,95.082,0.0795,15,0.005,0.9817
2010-11-25,95.072,95.102,95.002,95.042,0.081,15,0.005,0.9808
2010-11-26,95.032,95.112,95.012,95.102,0.0825,15,0.005,0.9645
2010-11-29,95.102,95.162,95.092,95.142,0.083,15,0.005,0.9631
2010-11-30,95.132,95.212,95.122,95.202,0.0795,15,0.005,0.9588
2010-12-01,95.202,95.282,95.192,95.282,0.082,15,0.005,0.9683
2010-12-02,95.282,95.302,95.202,95.282,0.0845,15,0.005,0.9771
2010-12-03,95.262,95.282,95.202,95.212,0.0845,15,0.005,0.9931
2010-12-06,95.202,95.282,95.152,95.262,0.0865,15,0.005,0.9899
2010-12-07,95.262,95.282,95.232,95.262,0.0865,15,0.005,0.9829
2010-12-08,95.252,95.262,95.152,95.162,0.0875,15,0.005,0.9796
2010-12-09,95.147,95.197,95.052,95.062,0.08875,15,0.005,0.9837
2010-12-10,95.062,95.102,95.052,95.092,0.08825,15,0.005,0.9853
2010-12-13,95.087,95.097,94.957,94.977,0.08825,15,0.005,0.9962
2010-12-14,94.972,95.032,94.957,95.017,0.088,15,0.005,0.999
2010-12-15,95.017,95.042,94.962,95.002,0.088,15,0.005,0.987
2010-12-16,95.007,95.037,94.967,94.997,0.088,15,0.005,0.9901
2010-12-17,94.997,95.057,94.937,95.027,0.09,15,0.005,0.9882
2010-12-20,95.027,95.067,95.017,95.067,0.0895,15,0.005,0.9935
2010-12-21,95.057,95.067,94.997,95.017,0.089,15,0.005,0.9979
2010-12-22,95.007,95.037,94.967,94.977,0.0895,15,0.005,0.999
2010-12-23,94.967,94.977,94.927,94.937,0.087,15,0.005,1.0042
2010-12-24,94.927,94.937,94.887,94.937,0.0845,15,0.005,1.0045
2010-12-29,94.897,94.937,94.867,94.917,0.0845,15,0.005,1.0179
2010-12-30,94.907,94.997,94.897,94.987,0.085,15,0.005,1.0172
2010-12-31,94.977,95.037,94.967,95.027,0.084,15,0.005,1.0233
2011-01-04,95.007,95.067,94.997,95.047,0.0825,15,0.005,1.0051
2011-01-05,95.047,95.127,95.017,95.117,0.084,15,0.005,0.9995
2011-01-06,95.117,95.147,95.067,95.107,0.0815,15,0.005,0.9944
2011-01-07,95.107,95.147,95.087,95.117,0.082,15,0.005,0.9959
2011-01-10,95.117,95.187,95.107,95.177,0.0805,15,0.005,0.9956
2011-01-11,95.177,95.337,95.157,95.327,0.08225,15,0.005,0.9872
2011-01-12,95.317,95.347,95.267,95.287,0.08375,15,0.005,0.9966
2011-01-13,95.277,95.277,95.167,95.187,0.08275,15,0.005,0.9976
2011-01-14,95.177,95.217,95.147,95.197,0.0825,15,0.005,0.9888
2011-01-17,95.197,95.197,95.147,95.187,0.081,15,0.005,0.9938
2011-01-18,95.177,95.217,95.167,95.197,0.08,15,0.005,0.9994
2011-01-19,95.197,95.197,95.117,95.127,0.078,15,0.005,1.0009
2011-01-20,95.117,95.177,95.107,95.177,0.079,15,0.005,0.9871
2011-01-21,95.177,95.187,95.087,95.107,0.0805,15,0.005,0.9898
2011-01-24,95.087,95.137,95.077,95.107,0.08,15,0.005,0.9974
2011-01-25,95.107,95.197,95.087,95.187,0.083,15,0.005,0.9967
2011-01-26,95.177,95.217,95.177,95.217,0.0825,15,0.005,0.9993
2011-01-27,95.197,95.227,95.167,95.227,0.082,15,0.005,0.992
2011-01-28,95.217,95.277,95.207,95.277,0.0805,15,0.005,0.994
2011-01-31,95.267,95.327,95.257,95.277,0.0805,15,0.005,0.9974
2011-02-01,95.277,95.287,95.197,95.257,0.0815,15,0.005,1.0111
2011-02-02,95.237,95.247,95.197,95.247,0.079,15,0.005,1.0101
2011-02-03,95.237,95.267,95.157,95.187,0.0805,15,0.005,1.0153
2011-02-04,95.177,95.187,95.027,95.047,0.0855,15,0.005,1.0138
2011-02-07,95.037,95.047,94.957,94.977,0.086,15,0.005,1.0135
2011-02-08,94.977,95.007,94.947,94.967,0.08,15,0.005,1.0146
2011-02-09,94.957,94.987,94.917,94.957,0.0795,15,0.005,1.0124
2011-02-10,94.947,95.007,94.927,95.007,0.0775,15,0.005,1.0044
2011-02-11,95.007,95.087,94.957,95.067,0.0805,15,0.005,1.0021
2011-02-14,95.067,95.107,95.037,95.057,0.0815,15,0.005,1.0029
2011-02-15,95.057,95.077,95.027,95.067,0.0815,15,0.005,0.9964
2011-02-16,95.057,95.117,95.047,95.067,0.081,15,0.005,1.0033
2011-02-17,95.067,95.087,95.047,95.077,0.0795,15,0.005,1.0119
2011-02-18,95.077,95.107,95.067,95.107,0.0765,15,0.005,1.0147
2011-02-21,95.097,95.107,95.077,95.107,0.075,15,0.005,1.0094
2011-02-22,95.107,95.177,95.087,95.177,0.074,15,0.005,0.9988
2011-02-23,95.167,95.217,95.157,95.197,0.075,15,0.005,1.0022
2011-02-24,95.187,95.197,95.127,95.147,0.0755,15,0.005,1.0088
2011-02-25,95.147,95.197,95.137,95.187,0.075,15,0.005,1.0177
2011-02-28,95.187,95.247,95.167,95.227,0.0755,15,0.005,1.0186
2011-03-01,95.227,95.237,95.167,95.207,0.0745,15,0.005,1.0134
2011-03-02,95.197,95.257,95.167,95.247,0.076,15,0.005,1.0169
2011-03-03,95.257,95.257,95.177,95.217,0.0745,15,0.005,1.0146
2011-03-04,95.197,95.217,95.137,95.167,0.0705,15,0.005,1.0138
2011-03-07,95.167,95.227,95.137,95.227,0.0705,15,0.005,1.0119
2011-03-08,95.227,95.237,95.177,95.217,0.0705,15,0.005,1.0099
2011-03-09,95.212,95.227,95.192,95.217,0.06875,15,0.005,1.0108
2011-03-10,95.217,95.282,95.212,95.277,0.06825,15,0.005,1.0008
2011-03-11,95.277,95.337,95.272,95.302,0.065,15,0.005,1.0138
2011-03-14,95.307,95.382,95.307,95.377,0.0655,15,0.005,1.0097
2011-03-15,95.377,95.647,95.372,95.517,0.07675,15,0.005,0.991
2011-03-16,95.507,95.617,95.447,95.477,0.08175,15,0.005,0.9839
2011-03-17,95.477,95.627,95.427,95.527,0.08975,15,0.005,0.9803
2011-03-18,95.517,95.537,95.437,95.457,0.09275,15,0.005,0.9959
2011-03-21,95.457,95.497,95.397,95.407,0.09625,15,0.005,1.0063
2011-03-22,95.407,95.427,95.367,95.427,0.09475,15,0.005,1.0103
2011-03-23,95.417,95.437,95.377,95.417,0.09475,15,0.005,1.0131
2011-03-24,95.417,95.457,95.407,95.447,0.09375,15,0.005,1.0212
2011-03-25,95.437,95.467,95.387,95.417,0.09475,15,0.005,1.026
2011-03-28,95.417,95.427,95.327,95.347,0.09575,15,0.005,1.0244
2011-03-29,95.337,95.377,95.317,95.367,0.09525,15,0.005,1.0291
2011-03-30,95.357,95.377,95.307,95.327,0.09425,15,0.005,1.0329
2011-03-31,95.317,95.377,95.317,95.357,0.09325,15,0.005,1.0329
2011-04-01,95.357,95.387,95.297,95.317,0.09375,15,0.005,1.0387
2011-04-04,95.307,95.337,95.267,95.327,0.09275,15,0.005,1.0363
2011-04-05,95.317,95.377,95.307,95.377,0.09325,15,0.005,1.0329
2011-04-06,95.367,95.397,95.327,95.347,0.095,15,0.005,1.0441
2011-04-07,95.337,95.347,95.237,95.257,0.097,15,0.005,1.0469
2011-04-08,95.247,95.277,95.207,95.217,0.09725,15,0.005,1.0564
2011-04-11,95.217,95.217,95.167,95.187,0.09575,15,0.005,1.0496
2011-04-12,95.177,95.267,95.167,95.237,0.087,15,0.005,1.0437
2011-04-13,95.237,95.267,95.197,95.217,0.082,15,0.005,1.0507
2011-04-14,95.207,95.247,95.187,95.217,0.075,15,0.005,1.0543
2011-04-15,95.217,95.257,95.187,95.227,0.0735,15,0.005,1.0568
2011-04-18,95.217,95.267,95.217,95.237,0.071,15,0.005,1.0509
2011-04-19,95.237,95.367,95.227,95.347,0.075,15,0.005,1.0526
2011-04-20,95.347,95.357,95.287,95.307,0.0755,15,0.005,1.0714
2011-04-21,95.297,95.307,95.247,95.297,0.076,15,0.005,1.0748
2011-04-22,95.297,95.327,95.297,95.317,0.0735,15,0.005,1.0738
2011-04-27,95.327,95.357,95.247,95.287,0.074,15,0.005,1.0872
2011-04-28,95.287,95.327,95.247,95.297,0.075,15,0.005,1.0929
2011-04-29,95.297,95.347,95.277,95.317,0.075,15,0.005,1.0971
2011-05-02,95.307,95.327,95.267,95.297,0.075,15,0.005,1.0944
2011-05-03,95.297,95.367,95.267,95.337,0.0755,15,0.005,1.0845
2011-05-04,95.327,95.377,95.307,95.327,0.0755,15,0.005,1.0748
2011-05-05,95.317,95.387,95.297,95.377,0.0765,15,0.005,1.0579
2011-05-06,95.367,95.427,95.257,95.277,0.0815,15,0.005,1.07
2011-05-09,95.267,95.317,95.217,95.247,0.081,15,0.005,1.0807
2011-05-10,95.247,95.297,95.237,95.297,0.0805,15,0.005,1.0837
2011-05-11,95.287,95.297,95.227,95.257,0.0815,15,0.005,1.07
2011-05-12,95.257,95.367,95.247,95.357,0.0825,15,0.005,1.0678
2011-05-13,95.367,95.377,95.317,95.357,0.082,15,0.005,1.0573
2011-05-16,95.347,95.397,95.327,95.387,0.0825,15,0.005,1.0556
2011-05-17,95.387,95.407,95.337,95.357,0.0825,15,0.005,1.0627
2011-05-18,95.347,95.427,95.327,95.417,0.085,15,0.005,1.0629
2011-05-19,95.417,95.437,95.367,95.397,0.0815,15,0.005,1.067
2011-05-20,95.387,95.417,95.367,95.407,0.0805,15,0.005,1.066
2011-05-23,95.397,95.497,95.387,95.497,0.083,15,0.005,1.0505
2011-05-24,95.497,95.527,95.467,95.497,0.0845,15,0.005,1.0559
2011-05-25,95.487,95.537,95.457,95.517,0.083,15,0.005,1.0532
2011-05-26,95.507,95.527,95.447,95.467,0.083,15,0.005,1.0645
2011-05-27,95.447,95.527,95.447,95.507,0.0835,15,0.005,1.0706
2011-05-30,95.507,95.567,95.487,95.567,0.0845,15,0.005,1.0691
2011-05-31,95.567,95.597,95.537,95.577,0.0825,15,0.005,1.0672
2011-06-01,95.567,95.587,95.457,95.477,0.0855,15,0.005,1.0614
2011-06-02,95.467,95.567,95.467,95.517,0.086,15,0.005,1.067
2011-06-03,95.517,95.547,95.487,95.517,0.0805,15,0.005,1.0716
2011-06-06,95.517,95.577,95.477,95.517,0.0805,15,0.005,1.0713
2011-06-07,95.507,95.587,95.467,95.557,0.0835,15,0.005,1.0721
2011-06-08,95.557,95.557,95.507,95.537,0.0825,15,0.005,1.0623
2011-06-09,95.532,95.622,95.522,95.607,0.0815,15,0.005,1.0627
2011-06-10,95.602,95.637,95.577,95.632,0.0815,15,0.005,1.0537
2011-06-13,95.627,95.652,95.617,95.652,0.07975,15,0.005,1.0602
2011-06-14,95.647,95.652,95.617,95.622,0.078,15,0.005,1.0685
2011-06-15,95.622,95.642,95.552,95.587,0.0775,15,0.005,1.0577
2011-06-16,95.587,95.807,95.557,95.767,0.0865,15,0.005,1.0558
2011-06-17,95.757,95.787,95.717,95.757,0.0875,15,0.005,1.0623
2011-06-20,95.757,95.797,95.697,95.797,0.087,15,0.005,1.0582
2011-06-21,95.787,95.847,95.727,95.797,0.09,15,0.005,1.0605
2011-06-22,95.807,95.807,95.747,95.757,0.089,15,0.005,1.0575
2011-06-23,95.767,95.807,95.747,95.787,0.088,15,0.005,1.0523
2011-06-24,95.787,95.887,95.787,95.807,0.089,15,0.005,1.0491
2011-06-27,95.807,95.947,95.787,95.937,0.093,15,0.005,1.0443
2011-06-28,95.917,95.947,95.837,95.877,0.0955,15,0.005,1.0541
2011-06-29,95.877,95.877,95.727,95.737,0.0965,15,0.005,1.0683
2011-06-30,95.717,95.737,95.647,95.677,0.096,15,0.005,1.0722
2011-07-01,95.687,95.697,95.577,95.597,0.099,15,0.005,1.077
2011-07-04,95.587,95.687,95.557,95.657,0.1005,15,0.005,1.0734
2011-07-05,95.657,95.717,95.637,95.707,0.0985,15,0.005,1.0693
2011-07-06,95.707,95.747,95.687,95.707,0.099,15,0.005,1.0701
2011-07-07,95.717,95.777,95.677,95.707,0.099,15,0.005,1.0776
2011-07-08,95.707,95.747,95.657,95.677,0.1005,15,0.005,1.0755
2011-07-11,95.667,95.837,95.647,95.827,0.10825,15,0.005,1.0656
2011-07-12,95.827,96.017,95.827,96.007,0.116,15,0.005,1.0598
2011-07-13,96.027,96.087,95.897,95.977,0.121,15,0.005,1.0758
